CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
19,-0.785398163397448,-1.5707963267949,-5,-10,full_final,5,100001,38.4480400608165,3.1414344763838,27.1339209928189,1.66070314039631,3.15314152980954,1.27537252181449,2.01035,NaN,0.0060634237278996,0.251757794864327,-0.000855943355109277,-0.251757794864327,0.0100347024913279,0.00673090164318813,0.00673084999736904,0.019049441799686,6.5,0.0602402824574464,0.00941197843723082,0.00886606421868568,0.932656328066874,22.5295496338417,4.30494329531784,0.860988659063569,0.0590750125757369,9.48417012758266e-05,0.10869683765017,0.0071784786904479,0.00717832625934437,0.0211451388895512,6.5,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:14
20,-0.785398163397448,-1.5707963267949,-5,0,full_final,5,100001,33.4056833934302,3.14138070036553,27.1169128012543,1.66128049653792,3.15461738820047,1.27614502705922,2.01215,NaN,0.00603866304839936,0.251482880907097,-0.000730434084688,-0.251482880907097,0.0101680598152178,0.00670017085286618,0.00670005717662584,0.0191232383800739,7,0.0603312274538826,0.00942580426444408,0.00884320389245639,0.930251560021705,22.0070955352021,4.29248942451748,0.858497884903497,0.0591509387085411,9.49571918790362e-05,0.108766666500855,0.00714514617642201,0.00714507736051149,0.0216383198276162,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:13
21,-0.785398163397448,-1.5707963267949,-5,10,full_final,5,100001,32.9464217955001,3.14140924137331,27.2130326194982,1.65940642178885,3.15285752675222,1.27175380902242,2.00775,NaN,0.00601521759415567,0.251563017177448,-0.000725042073550661,-0.251563017177448,0.0109163186697812,0.0064501270761431,0.00644895120615512,0.020109627824993,7,0.0607449860969121,0.00948874002565784,0.00893850000761385,0.940276134923217,24.6819698874519,4.43992020468895,0.88798404093779,0.0598233837597495,9.59799878914274e-05,0.109383164847018,0.00679979801917883,0.00679934233244937,0.0232163472101092,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:14
22,-0.785398163397448,-1.5707963267949,0,-10,full_final,5,100001,1.04580676619466,3.14142532903199,27.0863673938592,1.66123161344109,3.15388003770313,1.27663437175404,2.0127,NaN,0.00608242199974906,0.251681607142452,-0.00084269967671803,-0.251681607142452,0.010347500743944,0.00674135545770396,0.00674130091972367,0.0194670427469701,6.5,0.0599809675130391,0.00937253589143547,0.00880616476777283,0.926355268141781,19.9256115624132,4.20593169789817,0.841186339579633,0.0586884875439916,9.42538061958047e-05,0.108340654921402,0.0071900445186429,0.0071899038855669,0.0215788083150983,6.5,0,0,4.14091582170508,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:13
23,-0.785398163397448,-1.5707963267949,0,0,full_final,5,100001,0.785398163397448,3.14140914718602,27.1186864633135,1.66031546251426,3.15316966207642,1.27365621858858,2.0062,NaN,0.00584533753617432,0.251552037814993,-0.000818433420140009,-0.251552037814993,0.010029666888288,0.00659542402093756,0.00659538478472265,0.0198958018428446,6.5,0.0603391429832949,0.00942700608126599,0.0088656360733568,0.932611289767973,20.1724108373923,4.26788005811856,0.853576011623712,0.0591842480370474,9.50078682107468e-05,0.108797286764926,0.00705217874073621,0.00705211949838349,0.0229078065603971,6.5,0,0,4.13131910789878,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:42
24,-0.785398163397448,-1.5707963267949,0,10,full_final,5,100001,0.787836483786039,3.14143590174595,27.2138702889497,1.65967012014624,3.15324084319924,1.27259724505291,2.00315,NaN,0.00583586535799676,0.252055340759517,-0.00100251635511711,-0.252055340759517,0.0102178026080915,0.006560554340318,0.00656048652178637,0.0204347062979768,6.5,0.060801208226904,0.00949728479439486,0.00894505006808222,0.94096516166545,22.3109533397799,4.38150482536811,0.876300965073621,0.0598721284417447,9.60541335725253e-05,0.109427719012821,0.00700790027084664,0.0070077182409888,0.02419622708112,6.5,0,0,4.13032690087031,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:32
25,-0.785398163397448,-1.5707963267949,5,-10,full_final,5,100001,30.2560592461736,3.1413514917863,27.0555851145971,1.66146250618798,3.15444880009902,1.27679842936473,2.0102,NaN,0.00608186722671343,0.251735781927867,-0.000886116448917361,-0.251735781927867,0.0100438649370598,0.00671316224278863,0.00671313824183167,0.0192280954796611,6.5,0.0597940515716806,0.0093440952952017,0.00876303529630161,0.921818308618183,22.0790978794506,4.24669288678093,0.849338577356187,0.0584199645771161,9.38453942319183e-05,0.108092520164085,0.00715045564946847,0.00714999485985243,0.0217245938256383,6.5,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:22
26,-0.785398163397448,-1.5707963267949,5,0,full_final,5,100001,30.0368728949067,3.14143670024882,27.1193306250059,1.66039293782984,3.15337455775453,1.27369220384108,2.00775,NaN,0.00606232954888075,0.25156225585983,-0.000768290033795143,-0.25156225585983,0.0104828954709784,0.00670808927858189,0.00670806729165021,0.0195005992136221,7,0.0603934653329821,0.00943524558800481,0.00886963574896352,0.933032031449151,22.2373627759817,4.29371525665002,0.858743051330004,0.059264636968648,9.51301429623524e-05,0.108871150419795,0.00716536061426642,0.00716535975087359,0.0215904973447323,6.5,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:10
27,-0.785398163397448,-1.5707963267949,5,10,full_final,5,100001,33.6310927848998,3.14147666537332,27.2026816043189,1.66097420545333,3.15373135440903,1.27626322460945,2.0107,NaN,0.00599632097191931,0.251722977244297,-0.000804466816541311,-0.251722977244297,0.0100571856905396,0.00670098010237493,0.00670070925994868,0.0193788840928386,7,0.0607893098850958,0.00949547524496696,0.00893071803771724,0.939457518760525,22.9707523264396,4.32797177999345,0.86559435599869,0.0598008789537827,9.59457548208299e-05,0.10936258862498,0.00715973489540484,0.0071594610826113,0.0220976313576102,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:34:59
28,-0.785398163397448,-0.785398163397448,-5,-10,full_final,5,100001,10.6350788889089,3.14129966288029,22.4534387960126,0.810814607150701,1.29784698421884,1.27862542541611,1.7865,NaN,0.00609337790842695,0.249602025134324,0.000735040149662639,-0.249602025134324,0.010320541244518,0.00670537724328152,0.00670494306348718,0.019445779810578,7,0.0218886521489904,0.00367336658503172,0.00346990140174645,0.365012639236971,8.09784455648323,1.64576159290663,0.329152318581327,0.018017569102697,3.42880951557365e-05,0.0600292746960964,0.00716623411210658,0.00716601084610225,0.0218856083229184,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:34:49
29,-0.785398163397448,-0.785398163397448,-5,0,full_final,5,100001,23.8468511857814,3.14130462405712,22.4609722831472,0.810675899007254,1.29770699788901,1.27925857397404,1.78575,NaN,0.00616720301804497,0.249399536982752,0.000885677426985544,-0.249399536982752,0.0105960967541707,0.00676813895614688,0.00676734508355629,0.0199570458931895,7,0.021803119711475,0.00366038257983455,0.00345565732400398,0.363514248415935,9.81918173322221,1.7143133783385,0.3428626756677,0.0179270638249832,3.41504381122223e-05,0.0598783163173169,0.00720794279311603,0.00720637189989073,0.0221047503873706,7,0,1,1000,TD3,NaN,mathworks_style_single_run,NaN,17-Jun-2026 14:35:42
