Frequency_Hz,Amplitude_A
26.0395639886989,3.3676556944898e-05
26.0799354057356,3.91317232275232e-05
26.1203068227724,0.000159488512875373
26.1606782398091,0.000169568706604083
26.2010496568458,0.000217436479890047
26.2414210738826,0.000119969807228612
26.2817924909193,0.000173896340579783
26.3221639079561,4.02598166700394e-05
26.3625353249928,0.000127129725613587
26.4029067420296,0.000399400592233261
26.4432781590663,0.000271125783308178
26.483649576103,8.16599551515995e-05
26.5240209931398,0.000147549460401751
26.5643924101765,5.21161757313103e-05
26.6047638272133,0.000244549506138429
26.64513524425,7.82061254394507e-05
26.6855066612867,6.30546665419446e-05
26.7258780783235,5.39920103474557e-05
26.7662494953602,0.000149277802134466
26.806620912397,0.00013909074569574
26.8469923294337,0.000211971161037343
26.8873637464705,6.99171668864145e-05
26.9277351635072,0.000209077430603693
26.9681065805439,8.76566099631051e-05
27.0084779975807,0.000135981634250638
27.0488494146174,0.000160552617937142
27.0892208316542,1.55662258023938e-05
27.1295922486909,0.000214075964052378
27.1699636657277,0.000162345738377843
27.2103350827644,0.000151126405683639
27.2507064998011,8.74114426741512e-05
27.2910779168379,0.000165484344185286
27.3314493338746,0.000380758744836872
27.3718207509114,8.74133266865771e-05
27.4121921679481,8.51009039012459e-05
27.4525635849849,5.97179456994819e-05
27.4929350020216,0.000176160241993614
27.5333064190583,2.79815867296487e-05
27.5736778360951,3.06431579370678e-05
27.6140492531318,0.000138627879153763
27.6544206701686,8.21839021085204e-05
27.6947920872053,0.000274619754065482
27.7351635042421,0.000204529293655005
27.7755349212788,0.00012067559019934
27.8159063383155,7.13969437269e-05
27.8562777553523,0.000119192259200074
27.896649172389,0.000114966203013437
27.9370205894258,0.000120546443659763
27.9773920064625,0.000127144554403723
28.0177634234993,0.00012564138387974
