Training console diary: C:\Users\abuj\Code\Reinforcement-Learning-Furuta-Inverted-Pendulum\results\TD3\run_20260708_222715_td3_mathworks_style_pi_current_1c_500hz_long_detailed_scratch7000\training_console.log
Starting parallel pool (parpool) using the 'Processes' profile ...
Preserving jobs with IDs: 1 8 because they contain crash dump files.
You can use 'delete(myCluster.Jobs)' to remove all jobs created with profile Processes. To create 'myCluster' use 'myCluster = parcluster('Processes')'.
Connected to parallel pool with 22 workers.
Episode:   1/7000 | Episode reward:    24.65 | Episode steps:   58 | Average reward:    24.65 | Step Count:   58 | Episode Q0:    -0.15
Episode: 426/7000 | Episode reward:     4.57 | Episode steps:   74 | Average reward:    14.63 | Step Count: 29972 | Episode Q0:     3.52
Episode: 427/7000 | Episode reward:    23.49 | Episode steps:   67 | Average reward:    16.24 | Step Count: 30039 | Episode Q0:     4.09
Episode: 428/7000 | Episode reward:     6.24 | Episode steps:   70 | Average reward:    16.07 | Step Count: 30109 | Episode Q0:     4.09
Episode: 429/7000 | Episode reward:    34.81 | Episode steps:   80 | Average reward:    18.23 | Step Count: 30189 | Episode Q0:     4.09
Episode: 430/7000 | Episode reward:    16.21 | Episode steps:   82 | Average reward:    22.24 | Step Count: 30271 | Episode Q0:     4.09
Episode: 431/7000 | Episode reward:    -8.09 | Episode steps:   58 | Average reward:    20.04 | Step Count: 30329 | Episode Q0:     4.09
Episode: 432/7000 | Episode reward:    22.32 | Episode steps:   47 | Average reward:    20.09 | Step Count: 30376 | Episode Q0:     4.09
Episode: 433/7000 | Episode reward:    13.77 | Episode steps:   70 | Average reward:    17.98 | Step Count: 30446 | Episode Q0:     4.09
Episode: 434/7000 | Episode reward:    18.14 | Episode steps:   48 | Average reward:    16.11 | Step Count: 30494 | Episode Q0:     4.09
Episode: 435/7000 | Episode reward:     5.51 | Episode steps:   69 | Average reward:    13.70 | Step Count: 30563 | Episode Q0:     4.09
Episode: 436/7000 | Episode reward:    16.55 | Episode steps:   84 | Average reward:    14.90 | Step Count: 30647 | Episode Q0:     4.09
Episode: 437/7000 | Episode reward:   -17.18 | Episode steps:   51 | Average reward:    10.83 | Step Count: 30698 | Episode Q0:     4.09
Episode: 438/7000 | Episode reward:    20.50 | Episode steps:   59 | Average reward:    12.25 | Step Count: 30757 | Episode Q0:     4.09
Episode: 439/7000 | Episode reward:    -2.88 | Episode steps:   42 | Average reward:     8.49 | Step Count: 30799 | Episode Q0:     4.09
Episode: 440/7000 | Episode reward:    28.94 | Episode steps:   70 | Average reward:     9.76 | Step Count: 30869 | Episode Q0:     4.09
Episode: 441/7000 | Episode reward:     6.70 | Episode steps:   78 | Average reward:    11.24 | Step Count: 30947 | Episode Q0:     4.09
Episode: 442/7000 | Episode reward:    21.95 | Episode steps:   71 | Average reward:    11.20 | Step Count: 31018 | Episode Q0:     4.09
Episode: 443/7000 | Episode reward:    23.95 | Episode steps:   65 | Average reward:    12.22 | Step Count: 31083 | Episode Q0:     4.09
Episode: 444/7000 | Episode reward:   -21.86 | Episode steps:   50 | Average reward:     8.22 | Step Count: 31133 | Episode Q0:     4.09
Episode: 445/7000 | Episode reward:    21.60 | Episode steps:   57 | Average reward:     9.83 | Step Count: 31190 | Episode Q0:     4.09
Episode: 446/7000 | Episode reward:     3.72 | Episode steps:   61 | Average reward:     8.54 | Step Count: 31251 | Episode Q0:     4.09
Episode: 447/7000 | Episode reward:     5.86 | Episode steps:   73 | Average reward:    10.85 | Step Count: 31324 | Episode Q0:     4.09
Episode: 448/7000 | Episode reward:    13.86 | Episode steps:   65 | Average reward:    10.18 | Step Count: 31389 | Episode Q0:     4.09
Episode: 449/7000 | Episode reward:    13.31 | Episode steps:   63 | Average reward:    11.80 | Step Count: 31452 | Episode Q0:     4.09
Episode: 450/7000 | Episode reward:    40.22 | Episode steps:   64 | Average reward:    12.93 | Step Count: 31516 | Episode Q0:     4.09
Episode: 451/7000 | Episode reward:    19.96 | Episode steps:   46 | Average reward:    14.26 | Step Count: 31562 | Episode Q0:     4.09
Episode: 452/7000 | Episode reward:    37.36 | Episode steps:   76 | Average reward:    15.80 | Step Count: 31638 | Episode Q0:     4.09
Episode: 453/7000 | Episode reward:    21.85 | Episode steps:   65 | Average reward:    15.59 | Step Count: 31703 | Episode Q0:     4.09
Episode: 454/7000 | Episode reward:    22.84 | Episode steps:   69 | Average reward:    20.06 | Step Count: 31772 | Episode Q0:     4.09
Episode: 455/7000 | Episode reward:    35.93 | Episode steps:   67 | Average reward:    21.49 | Step Count: 31839 | Episode Q0:     4.09
Episode: 456/7000 | Episode reward:    -1.55 | Episode steps:   40 | Average reward:    20.96 | Step Count: 31879 | Episode Q0:     4.09
Episode: 457/7000 | Episode reward:    25.65 | Episode steps:   74 | Average reward:    22.94 | Step Count: 31953 | Episode Q0:     4.09
Episode: 458/7000 | Episode reward:    32.24 | Episode steps:   65 | Average reward:    24.78 | Step Count: 32018 | Episode Q0:     4.09
Episode: 459/7000 | Episode reward:    23.77 | Episode steps:   66 | Average reward:    25.83 | Step Count: 32084 | Episode Q0:     4.09
Episode: 460/7000 | Episode reward:     8.23 | Episode steps:   59 | Average reward:    22.63 | Step Count: 32143 | Episode Q0:     4.09
Episode: 461/7000 | Episode reward:    21.29 | Episode steps:   55 | Average reward:    22.76 | Step Count: 32198 | Episode Q0:     4.09
Episode: 462/7000 | Episode reward:     0.17 | Episode steps:   57 | Average reward:    19.04 | Step Count: 32255 | Episode Q0:     4.09
Episode: 463/7000 | Episode reward:    15.30 | Episode steps:   76 | Average reward:    18.39 | Step Count: 32331 | Episode Q0:     4.09
Episode: 464/7000 | Episode reward:    12.59 | Episode steps:   69 | Average reward:    17.36 | Step Count: 32400 | Episode Q0:     4.09
Episode: 465/7000 | Episode reward:    22.19 | Episode steps:   57 | Average reward:    15.99 | Step Count: 32457 | Episode Q0:     4.09
Episode: 466/7000 | Episode reward:    29.01 | Episode steps:   47 | Average reward:    19.04 | Step Count: 32504 | Episode Q0:     4.09
Episode: 467/7000 | Episode reward:     0.92 | Episode steps:   59 | Average reward:    16.57 | Step Count: 32563 | Episode Q0:     4.62
Episode: 468/7000 | Episode reward:    20.93 | Episode steps:   56 | Average reward:    15.44 | Step Count: 32619 | Episode Q0:     4.62
Episode: 469/7000 | Episode reward:    14.47 | Episode steps:   82 | Average reward:    14.51 | Step Count: 32701 | Episode Q0:     4.62
Episode: 470/7000 | Episode reward:     8.92 | Episode steps:   34 | Average reward:    14.58 | Step Count: 32735 | Episode Q0:     4.62
Episode: 471/7000 | Episode reward:    91.74 | Episode steps:  149 | Average reward:    21.62 | Step Count: 32884 | Episode Q0:     4.62
Episode: 472/7000 | Episode reward:   120.08 | Episode steps:  295 | Average reward:    33.62 | Step Count: 33179 | Episode Q0:     4.62
Episode: 473/7000 | Episode reward:   118.71 | Episode steps:  305 | Average reward:    43.96 | Step Count: 33484 | Episode Q0:     4.62
Episode: 474/7000 | Episode reward:    41.18 | Episode steps:   87 | Average reward:    46.82 | Step Count: 33571 | Episode Q0:     4.62
Episode: 475/7000 | Episode reward:    35.39 | Episode steps:  282 | Average reward:    48.14 | Step Count: 33853 | Episode Q0:     4.62
Episode: 476/7000 | Episode reward:    76.27 | Episode steps:  132 | Average reward:    52.86 | Step Count: 33985 | Episode Q0:     4.62
Episode: 477/7000 | Episode reward:    36.68 | Episode steps:  117 | Average reward:    56.44 | Step Count: 34102 | Episode Q0:     4.62
Episode: 478/7000 | Episode reward:   156.42 | Episode steps:  306 | Average reward:    69.99 | Step Count: 34408 | Episode Q0:     4.62
Episode: 479/7000 | Episode reward:   141.52 | Episode steps:  304 | Average reward:    82.69 | Step Count: 34712 | Episode Q0:     4.62
Episode: 480/7000 | Episode reward:    40.60 | Episode steps:   62 | Average reward:    85.86 | Step Count: 34774 | Episode Q0:     4.62
Episode: 481/7000 | Episode reward:    82.38 | Episode steps:  292 | Average reward:    84.92 | Step Count: 35066 | Episode Q0:     4.62
Episode: 482/7000 | Episode reward:   114.27 | Episode steps:  326 | Average reward:    84.34 | Step Count: 35392 | Episode Q0:     4.62
Episode: 483/7000 | Episode reward:    22.40 | Episode steps:  278 | Average reward:    74.71 | Step Count: 35670 | Episode Q0:     4.62
Episode: 484/7000 | Episode reward:    56.44 | Episode steps:  269 | Average reward:    76.24 | Step Count: 35939 | Episode Q0:     4.62
Episode: 485/7000 | Episode reward:    24.58 | Episode steps:  102 | Average reward:    75.16 | Step Count: 36041 | Episode Q0:     4.62
Episode: 486/7000 | Episode reward:    45.36 | Episode steps:  265 | Average reward:    72.07 | Step Count: 36306 | Episode Q0:     4.62
Episode: 487/7000 | Episode reward:    80.93 | Episode steps:  111 | Average reward:    76.49 | Step Count: 36417 | Episode Q0:     4.62
Episode: 488/7000 | Episode reward:    15.02 | Episode steps:   52 | Average reward:    62.35 | Step Count: 36469 | Episode Q0:     4.62
Episode: 489/7000 | Episode reward:   126.60 | Episode steps:  296 | Average reward:    60.86 | Step Count: 36765 | Episode Q0:     4.62
Episode: 490/7000 | Episode reward:    75.28 | Episode steps:   94 | Average reward:    64.33 | Step Count: 36859 | Episode Q0:     4.62
Episode: 491/7000 | Episode reward:   111.36 | Episode steps:  366 | Average reward:    67.22 | Step Count: 37225 | Episode Q0:     4.62
Episode: 492/7000 | Episode reward:    84.39 | Episode steps:  281 | Average reward:    64.24 | Step Count: 37506 | Episode Q0:     4.62
Episode: 493/7000 | Episode reward:   102.14 | Episode steps:  300 | Average reward:    72.21 | Step Count: 37806 | Episode Q0:     4.62
Episode: 494/7000 | Episode reward:   102.49 | Episode steps:  423 | Average reward:    76.81 | Step Count: 38229 | Episode Q0:     4.62
Episode: 495/7000 | Episode reward:    40.36 | Episode steps:  298 | Average reward:    78.39 | Step Count: 38527 | Episode Q0:     4.62
Episode: 496/7000 | Episode reward:    85.33 | Episode steps:  112 | Average reward:    82.39 | Step Count: 38639 | Episode Q0:     4.62
Episode: 497/7000 | Episode reward:    56.42 | Episode steps:  100 | Average reward:    79.94 | Step Count: 38739 | Episode Q0:     5.33
Episode: 498/7000 | Episode reward:   100.77 | Episode steps:  297 | Average reward:    88.51 | Step Count: 39036 | Episode Q0:     5.33
Episode: 499/7000 | Episode reward:    44.11 | Episode steps:  109 | Average reward:    80.26 | Step Count: 39145 | Episode Q0:     5.33
Episode: 500/7000 | Episode reward:   163.94 | Episode steps:  355 | Average reward:    89.13 | Step Count: 39500 | Episode Q0:     5.33
Episode: 501/7000 | Episode reward:     2.95 | Episode steps:  102 | Average reward:    78.29 | Step Count: 39602 | Episode Q0:     5.33
Episode: 502/7000 | Episode reward:    83.86 | Episode steps:  279 | Average reward:    78.24 | Step Count: 39881 | Episode Q0:     5.33
Episode: 503/7000 | Episode reward:   163.92 | Episode steps:  325 | Average reward:    84.41 | Step Count: 40206 | Episode Q0:     5.33
Episode: 504/7000 | Episode reward:    33.08 | Episode steps:   97 | Average reward:    77.47 | Step Count: 40303 | Episode Q0:     5.33
Episode: 505/7000 | Episode reward:   126.09 | Episode steps:  326 | Average reward:    86.04 | Step Count: 40629 | Episode Q0:     5.33
Episode: 506/7000 | Episode reward:    27.93 | Episode steps:   68 | Average reward:    80.30 | Step Count: 40697 | Episode Q0:     5.33
Episode: 507/7000 | Episode reward:    45.11 | Episode steps:  184 | Average reward:    79.17 | Step Count: 40881 | Episode Q0:     5.33
Episode: 508/7000 | Episode reward:    44.96 | Episode steps:   78 | Average reward:    73.59 | Step Count: 40959 | Episode Q0:     5.33
Episode: 509/7000 | Episode reward:   106.31 | Episode steps:  308 | Average reward:    79.81 | Step Count: 41267 | Episode Q0:     5.33
Episode: 510/7000 | Episode reward:    -3.29 | Episode steps:  266 | Average reward:    63.09 | Step Count: 41533 | Episode Q0:     5.33
Episode: 511/7000 | Episode reward:    88.93 | Episode steps:  247 | Average reward:    71.69 | Step Count: 41780 | Episode Q0:     5.33
Episode: 512/7000 | Episode reward:    61.30 | Episode steps:   85 | Average reward:    69.43 | Step Count: 41865 | Episode Q0:     5.33
Episode: 513/7000 | Episode reward:   179.50 | Episode steps:  429 | Average reward:    70.99 | Step Count: 42294 | Episode Q0:     5.33
Episode: 514/7000 | Episode reward:    37.71 | Episode steps:  101 | Average reward:    71.46 | Step Count: 42395 | Episode Q0:     5.33
Episode: 515/7000 | Episode reward:    55.80 | Episode steps:  194 | Average reward:    64.43 | Step Count: 42589 | Episode Q0:     5.33
Episode: 516/7000 | Episode reward:    11.22 | Episode steps:   95 | Average reward:    62.76 | Step Count: 42684 | Episode Q0:     5.33
Episode: 517/7000 | Episode reward:    24.01 | Episode steps:   71 | Average reward:    60.65 | Step Count: 42755 | Episode Q0:     5.33
Episode: 518/7000 | Episode reward:    84.46 | Episode steps:  214 | Average reward:    64.60 | Step Count: 42969 | Episode Q0:     5.33
Episode: 519/7000 | Episode reward:    35.85 | Episode steps:   89 | Average reward:    57.55 | Step Count: 43058 | Episode Q0:     5.33
Episode: 520/7000 | Episode reward:    74.10 | Episode steps:  124 | Average reward:    65.29 | Step Count: 43182 | Episode Q0:     5.33
Episode: 521/7000 | Episode reward:    85.76 | Episode steps:  247 | Average reward:    64.97 | Step Count: 43429 | Episode Q0:     5.33
Episode: 522/7000 | Episode reward:    15.26 | Episode steps:   95 | Average reward:    60.37 | Step Count: 43524 | Episode Q0:     5.33
Episode: 523/7000 | Episode reward:   135.63 | Episode steps:  294 | Average reward:    55.98 | Step Count: 43818 | Episode Q0:     5.33
Episode: 524/7000 | Episode reward:    89.39 | Episode steps:  123 | Average reward:    61.15 | Step Count: 43941 | Episode Q0:     5.33
Episode: 525/7000 | Episode reward:    48.71 | Episode steps:  175 | Average reward:    60.44 | Step Count: 44116 | Episode Q0:     5.33
Episode: 526/7000 | Episode reward:   145.97 | Episode steps:  220 | Average reward:    73.91 | Step Count: 44336 | Episode Q0:     5.33
Episode: 527/7000 | Episode reward:    83.45 | Episode steps:  219 | Average reward:    79.86 | Step Count: 44555 | Episode Q0:     5.33
Episode: 528/7000 | Episode reward:    41.26 | Episode steps:   85 | Average reward:    75.54 | Step Count: 44640 | Episode Q0:     5.33
Episode: 529/7000 | Episode reward:    20.02 | Episode steps:  118 | Average reward:    73.96 | Step Count: 44758 | Episode Q0:     5.33
Episode: 530/7000 | Episode reward:    44.37 | Episode steps:   95 | Average reward:    70.98 | Step Count: 44853 | Episode Q0:     5.33
Episode: 531/7000 | Episode reward:    84.10 | Episode steps:  223 | Average reward:    70.82 | Step Count: 45076 | Episode Q0:     6.07
Episode: 532/7000 | Episode reward:   109.42 | Episode steps:  169 | Average reward:    80.23 | Step Count: 45245 | Episode Q0:     6.07
Episode: 533/7000 | Episode reward:    37.54 | Episode steps:   96 | Average reward:    70.43 | Step Count: 45341 | Episode Q0:     6.07
Episode: 534/7000 | Episode reward:   244.67 | Episode steps:  719 | Average reward:    85.95 | Step Count: 46060 | Episode Q0:     6.07
Episode: 535/7000 | Episode reward:   137.83 | Episode steps:  305 | Average reward:    94.86 | Step Count: 46365 | Episode Q0:     6.07
Episode: 536/7000 | Episode reward:    31.02 | Episode steps:  120 | Average reward:    83.37 | Step Count: 46485 | Episode Q0:     6.07
Episode: 537/7000 | Episode reward:    83.34 | Episode steps:  134 | Average reward:    83.36 | Step Count: 46619 | Episode Q0:     6.07
Episode: 538/7000 | Episode reward:    62.68 | Episode steps:  193 | Average reward:    85.50 | Step Count: 46812 | Episode Q0:     6.07
Episode: 539/7000 | Episode reward:    28.12 | Episode steps:  122 | Average reward:    86.31 | Step Count: 46934 | Episode Q0:     6.07
Episode: 540/7000 | Episode reward:    38.83 | Episode steps:  175 | Average reward:    85.76 | Step Count: 47109 | Episode Q0:     6.07
Episode: 541/7000 | Episode reward:    51.38 | Episode steps:  195 | Average reward:    82.48 | Step Count: 47304 | Episode Q0:     6.07
Episode: 542/7000 | Episode reward:    37.29 | Episode steps:  126 | Average reward:    75.27 | Step Count: 47430 | Episode Q0:     6.07
Episode: 543/7000 | Episode reward:   100.43 | Episode steps:  278 | Average reward:    81.56 | Step Count: 47708 | Episode Q0:     6.07
Episode: 544/7000 | Episode reward:    49.82 | Episode steps:  144 | Average reward:    62.07 | Step Count: 47852 | Episode Q0:     6.07
Episode: 545/7000 | Episode reward:   161.46 | Episode steps:  298 | Average reward:    64.44 | Step Count: 48150 | Episode Q0:     6.07
Episode: 546/7000 | Episode reward:   124.75 | Episode steps:  258 | Average reward:    73.81 | Step Count: 48408 | Episode Q0:     6.07
Episode: 547/7000 | Episode reward:   136.25 | Episode steps:  276 | Average reward:    79.10 | Step Count: 48684 | Episode Q0:     6.07
Episode: 548/7000 | Episode reward:    32.78 | Episode steps:   94 | Average reward:    76.11 | Step Count: 48778 | Episode Q0:     6.07
Episode: 549/7000 | Episode reward:    21.20 | Episode steps:  102 | Average reward:    75.42 | Step Count: 48880 | Episode Q0:     6.07
Episode: 550/7000 | Episode reward:    48.53 | Episode steps:  133 | Average reward:    76.39 | Step Count: 49013 | Episode Q0:     6.07
Episode: 551/7000 | Episode reward:    48.00 | Episode steps:  179 | Average reward:    76.05 | Step Count: 49192 | Episode Q0:     6.07
Episode: 552/7000 | Episode reward:    54.63 | Episode steps:  124 | Average reward:    77.79 | Step Count: 49316 | Episode Q0:     6.07
Episode: 553/7000 | Episode reward:    35.75 | Episode steps:   92 | Average reward:    71.32 | Step Count: 49408 | Episode Q0:     6.07
Episode: 554/7000 | Episode reward:   160.70 | Episode steps:  420 | Average reward:    82.41 | Step Count: 49828 | Episode Q0:     6.07
Episode: 555/7000 | Episode reward:    97.16 | Episode steps:  299 | Average reward:    75.98 | Step Count: 50127 | Episode Q0:     6.07
Episode: 556/7000 | Episode reward:   193.05 | Episode steps:  360 | Average reward:    82.81 | Step Count: 50487 | Episode Q0:     6.07
Episode: 557/7000 | Episode reward:   209.76 | Episode steps:  466 | Average reward:    90.16 | Step Count: 50953 | Episode Q0:     6.07
Episode: 558/7000 | Episode reward:   110.97 | Episode steps:  283 | Average reward:    97.98 | Step Count: 51236 | Episode Q0:     6.07
Episode: 559/7000 | Episode reward:    91.44 | Episode steps:  235 | Average reward:   105.00 | Step Count: 51471 | Episode Q0:     6.07
Episode: 560/7000 | Episode reward:   104.07 | Episode steps:  157 | Average reward:   110.55 | Step Count: 51628 | Episode Q0:     6.07
Episode: 561/7000 | Episode reward:   495.09 | Episode steps: 1320 | Average reward:   155.26 | Step Count: 52948 | Episode Q0:     6.88
Episode: 562/7000 | Episode reward:   144.45 | Episode steps:  334 | Average reward:   164.24 | Step Count: 53282 | Episode Q0:     6.88
Episode: 563/7000 | Episode reward:   204.62 | Episode steps:  370 | Average reward:   181.13 | Step Count: 53652 | Episode Q0:     6.88
Episode: 564/7000 | Episode reward:    53.59 | Episode steps:  116 | Average reward:   170.42 | Step Count: 53768 | Episode Q0:     6.88
Episode: 565/7000 | Episode reward:   106.99 | Episode steps:  269 | Average reward:   171.40 | Step Count: 54037 | Episode Q0:     6.88
Episode: 566/7000 | Episode reward:   123.52 | Episode steps:  255 | Average reward:   164.45 | Step Count: 54292 | Episode Q0:     6.88
Episode: 567/7000 | Episode reward:    39.63 | Episode steps:   87 | Average reward:   147.44 | Step Count: 54379 | Episode Q0:     6.88
Episode: 568/7000 | Episode reward:    63.77 | Episode steps:  115 | Average reward:   142.72 | Step Count: 54494 | Episode Q0:     6.88
Episode: 569/7000 | Episode reward:    91.66 | Episode steps:  136 | Average reward:   142.74 | Step Count: 54630 | Episode Q0:     6.88
Episode: 570/7000 | Episode reward:   122.91 | Episode steps:  260 | Average reward:   144.62 | Step Count: 54890 | Episode Q0:     6.88
Episode: 571/7000 | Episode reward:    31.61 | Episode steps:  115 | Average reward:    98.28 | Step Count: 55005 | Episode Q0:     6.88
Episode: 572/7000 | Episode reward:   137.57 | Episode steps:  319 | Average reward:    97.59 | Step Count: 55324 | Episode Q0:     6.88
Episode: 573/7000 | Episode reward:    77.63 | Episode steps:  108 | Average reward:    84.89 | Step Count: 55432 | Episode Q0:     6.88
Episode: 574/7000 | Episode reward:    60.60 | Episode steps:  137 | Average reward:    85.59 | Step Count: 55569 | Episode Q0:     6.88
Episode: 575/7000 | Episode reward:   105.66 | Episode steps:  343 | Average reward:    85.46 | Step Count: 55912 | Episode Q0:     6.88
Episode: 576/7000 | Episode reward:   198.36 | Episode steps:  410 | Average reward:    92.94 | Step Count: 56322 | Episode Q0:     6.88
Episode: 577/7000 | Episode reward:    85.65 | Episode steps:  142 | Average reward:    97.54 | Step Count: 56464 | Episode Q0:     6.88
Episode: 578/7000 | Episode reward:   190.86 | Episode steps:  434 | Average reward:   110.25 | Step Count: 56898 | Episode Q0:     6.88
Episode: 579/7000 | Episode reward:   126.76 | Episode steps:  369 | Average reward:   113.76 | Step Count: 57267 | Episode Q0:     6.88
Episode: 580/7000 | Episode reward:    93.89 | Episode steps:  146 | Average reward:   110.86 | Step Count: 57413 | Episode Q0:     6.88
Episode: 581/7000 | Episode reward:   226.75 | Episode steps:  423 | Average reward:   130.37 | Step Count: 57836 | Episode Q0:     6.88
Episode: 582/7000 | Episode reward:   174.70 | Episode steps:  409 | Average reward:   134.09 | Step Count: 58245 | Episode Q0:     6.88
Episode: 583/7000 | Episode reward:   148.81 | Episode steps:  332 | Average reward:   141.20 | Step Count: 58577 | Episode Q0:     6.88
Episode: 584/7000 | Episode reward:    53.20 | Episode steps:  157 | Average reward:   140.46 | Step Count: 58734 | Episode Q0:     6.88
Episode: 585/7000 | Episode reward:    55.23 | Episode steps:  193 | Average reward:   135.42 | Step Count: 58927 | Episode Q0:     6.88
Episode: 586/7000 | Episode reward:   154.48 | Episode steps:  369 | Average reward:   131.03 | Step Count: 59296 | Episode Q0:     6.88
Episode: 587/7000 | Episode reward:   143.88 | Episode steps:  393 | Average reward:   136.86 | Step Count: 59689 | Episode Q0:     6.88
Episode: 588/7000 | Episode reward:    31.57 | Episode steps:  111 | Average reward:   120.93 | Step Count: 59800 | Episode Q0:     6.88
Episode: 589/7000 | Episode reward:   136.43 | Episode steps:  385 | Average reward:   121.89 | Step Count: 60185 | Episode Q0:     6.88
Episode: 590/7000 | Episode reward:   209.86 | Episode steps:  680 | Average reward:   133.49 | Step Count: 60865 | Episode Q0:     6.88
Episode: 591/7000 | Episode reward:    81.56 | Episode steps:  314 | Average reward:   118.97 | Step Count: 61179 | Episode Q0:     6.88
Episode: 592/7000 | Episode reward:    47.11 | Episode steps:  112 | Average reward:   106.21 | Step Count: 61291 | Episode Q0:     6.88
Episode: 593/7000 | Episode reward:    82.96 | Episode steps:  326 | Average reward:    99.63 | Step Count: 61617 | Episode Q0:     7.96
Episode: 594/7000 | Episode reward:   145.32 | Episode steps:  183 | Average reward:   108.84 | Step Count: 61800 | Episode Q0:     7.96
Episode: 595/7000 | Episode reward:   107.42 | Episode steps:  150 | Average reward:   114.06 | Step Count: 61950 | Episode Q0:     7.96
Episode: 596/7000 | Episode reward:   165.96 | Episode steps:  417 | Average reward:   115.21 | Step Count: 62367 | Episode Q0:     7.96
Episode: 597/7000 | Episode reward:   113.22 | Episode steps:  329 | Average reward:   112.14 | Step Count: 62696 | Episode Q0:     7.96
Episode: 598/7000 | Episode reward:    90.84 | Episode steps:  315 | Average reward:   118.07 | Step Count: 63011 | Episode Q0:     7.96
Episode: 599/7000 | Episode reward:    86.05 | Episode steps:  332 | Average reward:   113.03 | Step Count: 63343 | Episode Q0:     7.96
Episode: 600/7000 | Episode reward:   100.89 | Episode steps:  151 | Average reward:   102.13 | Step Count: 63494 | Episode Q0:     7.96
Episode: 601/7000 | Episode reward:    41.99 | Episode steps:   97 | Average reward:    98.18 | Step Count: 63591 | Episode Q0:     7.96
Episode: 602/7000 | Episode reward:    92.81 | Episode steps:  348 | Average reward:   102.75 | Step Count: 63939 | Episode Q0:     7.96
Episode: 603/7000 | Episode reward:   172.49 | Episode steps:  436 | Average reward:   111.70 | Step Count: 64375 | Episode Q0:     7.96
Episode: 604/7000 | Episode reward:   101.59 | Episode steps:  354 | Average reward:   107.33 | Step Count: 64729 | Episode Q0:     7.96
Episode: 605/7000 | Episode reward:   137.34 | Episode steps:  253 | Average reward:   110.32 | Step Count: 64982 | Episode Q0:     7.96
Episode: 606/7000 | Episode reward:   116.68 | Episode steps:  148 | Average reward:   105.39 | Step Count: 65130 | Episode Q0:     7.96
Episode: 607/7000 | Episode reward:    40.45 | Episode steps:  142 | Average reward:    98.11 | Step Count: 65272 | Episode Q0:     7.96
Episode: 608/7000 | Episode reward:    66.95 | Episode steps:  179 | Average reward:    95.72 | Step Count: 65451 | Episode Q0:     7.96
Episode: 609/7000 | Episode reward:   115.14 | Episode steps:  173 | Average reward:    98.63 | Step Count: 65624 | Episode Q0:     7.96
Episode: 610/7000 | Episode reward:    20.59 | Episode steps:   97 | Average reward:    90.60 | Step Count: 65721 | Episode Q0:     7.96
Episode: 611/7000 | Episode reward:     5.74 | Episode steps:  114 | Average reward:    86.98 | Step Count: 65835 | Episode Q0:     7.96
Episode: 612/7000 | Episode reward:    34.05 | Episode steps:  147 | Average reward:    81.10 | Step Count: 65982 | Episode Q0:     7.96
Episode: 613/7000 | Episode reward:    18.99 | Episode steps:  131 | Average reward:    65.75 | Step Count: 66113 | Episode Q0:     7.96
Episode: 614/7000 | Episode reward:   125.29 | Episode steps:  272 | Average reward:    68.12 | Step Count: 66385 | Episode Q0:     7.96
Episode: 615/7000 | Episode reward:    77.48 | Episode steps:  132 | Average reward:    62.14 | Step Count: 66517 | Episode Q0:     7.96
Episode: 616/7000 | Episode reward:   195.29 | Episode steps:  389 | Average reward:    70.00 | Step Count: 66906 | Episode Q0:     7.96
Episode: 617/7000 | Episode reward:   200.01 | Episode steps:  345 | Average reward:    85.95 | Step Count: 67251 | Episode Q0:     7.96
Episode: 618/7000 | Episode reward:    39.23 | Episode steps:  110 | Average reward:    83.18 | Step Count: 67361 | Episode Q0:     7.96
Episode: 619/7000 | Episode reward:    41.81 | Episode steps:  100 | Average reward:    75.85 | Step Count: 67461 | Episode Q0:     7.96
Episode: 620/7000 | Episode reward:    65.94 | Episode steps:  208 | Average reward:    80.38 | Step Count: 67669 | Episode Q0:     7.96
Episode: 621/7000 | Episode reward:    26.74 | Episode steps:  110 | Average reward:    82.48 | Step Count: 67779 | Episode Q0:     7.96
Episode: 622/7000 | Episode reward:    92.50 | Episode steps:  195 | Average reward:    88.33 | Step Count: 67974 | Episode Q0:     7.96
Episode: 623/7000 | Episode reward:    70.53 | Episode steps:  298 | Average reward:    93.48 | Step Count: 68272 | Episode Q0:     7.96
Episode: 624/7000 | Episode reward:    49.09 | Episode steps:  133 | Average reward:    85.86 | Step Count: 68405 | Episode Q0:     7.96
Episode: 625/7000 | Episode reward:    39.87 | Episode steps:   87 | Average reward:    82.10 | Step Count: 68492 | Episode Q0:     7.96
Episode: 626/7000 | Episode reward:    29.15 | Episode steps:  120 | Average reward:    65.49 | Step Count: 68612 | Episode Q0:     7.96
Episode: 627/7000 | Episode reward:    28.24 | Episode steps:  155 | Average reward:    48.31 | Step Count: 68767 | Episode Q0:     7.96
Episode: 628/7000 | Episode reward:    42.30 | Episode steps:  178 | Average reward:    48.62 | Step Count: 68945 | Episode Q0:     8.96
Episode: 629/7000 | Episode reward:    72.23 | Episode steps:  177 | Average reward:    51.66 | Step Count: 69122 | Episode Q0:     8.96
Episode: 630/7000 | Episode reward:    57.76 | Episode steps:  221 | Average reward:    50.84 | Step Count: 69343 | Episode Q0:     8.96
Episode: 631/7000 | Episode reward:    22.57 | Episode steps:  135 | Average reward:    50.42 | Step Count: 69478 | Episode Q0:     8.96
Episode: 632/7000 | Episode reward:    95.55 | Episode steps:  200 | Average reward:    50.73 | Step Count: 69678 | Episode Q0:     8.96
