CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeTheta2Pct2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
21,-0.785398163397448,-1.5707963267949,-5,10,full_fixed_workspace,5,100001,0.931883576990733,3.14145247809278,22.0161643620344,1.66039494200716,2.94807027635554,2.21845004874343,1.41375,1.32505,NaN,2.00600418356137e-08,0.447450801792194,-1.99178433453214e-08,-0.447450801792194,5.45030611753816e-08,1.79717526759026e-07,1.3808535431988e-07,5.54247812090125e-07,0.5,0.0149291334017344,0.00234955196559553,0.00231165872524996,0.243172515476659,5.23433525843143,1.11333642300239,0.222667284600477,0.00046609382516655,5.71386052978715e-06,0.00965498653718941,1.14435511896532e-07,1.14107449898561e-07,7.13393092155457e-07,82.5,0,0,4.43029335735721,TD3,NaN,,NaN,30-Jun-2026 12:53:31
22,-0.785398163397448,-1.5707963267949,0,-10,full_fixed_workspace,5,100001,0.815564464319085,3.14156766468547,21.2778962178194,1.41893120583218,2.75703989214403,2.10222834611514,1.7245,1.00085,NaN,2.84520415233391e-08,0.447450773954861,-2.84520415233391e-08,-0.447450773954861,7.36902912024107e-08,2.48774124094843e-07,1.9057060276846e-07,7.71042098612895e-07,0.5,0.0112780214710335,0.00177103099805812,0.0017448437068912,0.183547004012223,4.03630664455422,0.847808233384065,0.169561646676813,0.00031671469176468,3.98650423113203e-06,0.00795882769966374,1.12754130926862e-07,1.12046676252198e-07,6.16535544395447e-07,80.5,0,0,3.88918367805408,TD3,NaN,,NaN,30-Jun-2026 12:53:30
23,-0.785398163397448,-1.5707963267949,0,0,full_fixed_workspace,5,100001,0.991140228027852,3.14154564988839,22.0618014936523,3.14531910245755,6.22737963965283,2.41458906778051,2.137,2.04915,NaN,5.13767655062305e-07,0.44744890291364,-5.13767655062305e-07,-0.44744890291364,1.35871095841011e-06,4.7870580556614e-06,3.67419499204688e-06,1.46866853580896e-05,0.5,0.0163507116428595,0.00249447819003884,0.00246136447721235,0.258920655065072,5.82454606415596,1.20829097680327,0.241658195360653,0.0011435129805954,4.72495556671304e-06,0.015122916257094,3.94362580084497e-07,3.11395868347502e-07,1.70059502124786e-06,27.5,0,0,7.49831029545903,TD3,NaN,,NaN,30-Jun-2026 12:54:27
24,-0.785398163397448,-1.5707963267949,0,10,full_fixed_workspace,5,100001,0.921424934175801,3.14155785557432,21.8533909735574,1.67278328861278,2.99807217102529,2.19670347424746,1.3696,1.28175,NaN,3.48235720591694e-08,0.447450757772804,-3.48235720591694e-08,-0.447450757772804,9.37959745428429e-08,3.02930856738315e-07,2.3198187839221e-07,9.38366371716626e-07,0.5,0.0102580956421669,0.00160091583495634,0.00157675485618101,0.165865073628509,3.68612491641314,0.768757840915871,0.153751568183174,0.0004411209793165,3.71033691298906e-06,0.0093927735980007,1.15076023624182e-07,1.14110567152372e-07,6.57513737678528e-07,77.5,0,0,4.44412126738416,TD3,NaN,,NaN,30-Jun-2026 12:54:08
25,-0.785398163397448,-1.5707963267949,5,-10,full_fixed_workspace,5,100001,0.889108255033713,3.14143261748382,20.8117164374822,1.43911985170185,2.82448898890697,2.17757474535789,1.95465,0.98875,NaN,8.03026654130783e-08,0.447450568862993,-8.03026654130783e-08,-0.447450568862993,2.02801877069447e-07,7.44004720966751e-07,5.70231728405234e-07,2.27645581141189e-06,0.5,0.00855014648386224,0.00130517962012771,0.00129614944142529,0.136347081280766,2.99165436297575,0.627205055329397,0.125441011065879,0.000231864246553875,1.11678079413473e-06,0.00680976132553664,1.22678569949515e-07,1.16752109869835e-07,6.68689608573914e-07,79.5,0,0,3.96718249751413,TD3,NaN,,NaN,30-Jun-2026 12:53:49
26,-0.785398163397448,-1.5707963267949,5,0,full_fixed_workspace,5,100001,1.00268977319004,3.14150235531988,22.1239910734075,3.13916129158339,6.19944042134392,2.44842419063948,2.1583,2.07515,NaN,3.90980003203306e-07,0.447449361595934,-3.90980003203306e-07,-0.447449361595934,1.0344845371435e-06,3.65509769874327e-06,2.80535203419523e-06,1.12040590085627e-05,0.5,0.0176496863658195,0.00274272068985637,0.00269592058751299,0.283594539120364,6.2834387648111,1.31424517399179,0.262849034798357,0.00113339365171647,7.21989904141579e-06,0.0150558536902858,3.08538121955104e-07,2.46634899931358e-07,1.34482979774475e-06,45.5,0,0,7.50293060193319,TD3,NaN,,NaN,30-Jun-2026 12:53:30
27,-0.785398163397448,-1.5707963267949,5,10,full_fixed_workspace,5,100001,0.93358321039467,3.1413297515045,21.7445635648103,1.67817091352135,3.02337140931082,2.19805532242438,1.8025,1.26805,NaN,4.60531825818419e-08,0.44745072214106,-4.60531825818419e-08,-0.44745072214106,1.12905910842898e-07,3.89938475768053e-07,2.98522463800934e-07,1.20028187522436e-06,0.5,0.0115545197877603,0.00182322004376194,0.00179343965364628,0.188659003670877,4.08893728819198,0.864922937283766,0.172984587456753,0.000369944574883022,4.69559344817283e-06,0.00860168093901437,1.10325016938355e-07,1.08590001771743e-07,6.25848770141602e-07,87.5,0,0,4.45558731227094,TD3,NaN,,NaN,30-Jun-2026 12:53:09
28,-0.785398163397448,-0.785398163397448,-5,-10,full_fixed_workspace,5,100001,0.879920846671111,3.14157084656603,22.4031122561721,1.44643880608726,2.64974717729286,2.22699904492895,1.29565,1.21685,NaN,3.21525791057535e-09,0.447450877619737,-2.31850951511818e-09,-0.447450877619737,1.74711560774199e-08,2.53077476806506e-08,1.97633499767157e-08,8.14083582767466e-08,2,0.0180998288342753,0.0028852607192309,0.00282995617316711,0.297694271996537,6.33568560861175,1.35547059300467,0.271094118600934,0.000448918750019807,8.32085122383531e-06,0.00947542875040281,1.05569616445786e-07,1.05555030659014e-07,6.68689608573914e-07,78.5,0,0,4.00670517379224,TD3,NaN,,NaN,30-Jun-2026 12:52:50
29,-0.785398163397448,-0.785398163397448,-5,0,full_fixed_workspace,5,100001,0.811435527098565,3.14132545759691,23.4499950375506,1.48716027685178,2.52664195256492,2.09839869546988,1.4619,1.39395,NaN,3.95912630435926e-09,0.447450857400628,-3.21318645567893e-09,-0.447450857400628,1.38753546430337e-08,4.32840603032855e-08,3.32374732760133e-08,1.22044425676648e-07,3.5,0.0169115497473429,0.00269601924350797,0.00264236682296878,0.277961007018409,5.98671886894115,1.26986424452556,0.253972848905112,0.000520689681577809,8.16854886105877e-06,0.0102047996705257,1.19377955020256e-07,1.19351574327035e-07,7.7858567237854e-07,81.5,0,0,4.02383635564826,TD3,NaN,,NaN,30-Jun-2026 12:53:53
30,-0.785398163397448,-0.785398163397448,-5,10,full_fixed_workspace,0.138,2761,1.57218803352051,0.785398163397448,10.2361946705435,0.0436549137625054,0.0198454977371436,0.161614195907566,NaN,0.12215,NaN,0.316371489964067,1.17112014170582,-0.315751587440436,-1.17112014170582,0.785398163397448,0.379298905880265,0.210163258041959,0.806817081363952,3.6231884057971,0.00137517582568515,0.000217873608404008,0.000210383730642203,0.022131095925544,0.436327433680226,0.0931764127164658,0.675191396496129,0.000166927512354361,1.07196677191782e-06,0.0347795867534643,0.101162964532672,0.0985700566669105,0.536989033222198,10.8695652173913,1,1,1000,TD3,NaN,,NaN,30-Jun-2026 12:53:34
31,-0.785398163397448,-0.785398163397448,0,-10,full_fixed_workspace,5,100001,0.785398163397448,3.14115435679668,22.8570491870301,1.40690158195365,2.54642699073864,2.13692295482857,1.28775,1.2128,NaN,1.06217898396207e-08,0.447450876543713,-3.9130617569889e-09,-0.447450876543713,2.75864815435511e-08,2.20343955005529e-08,1.76861671865131e-08,8.04555657651917e-08,2.5,0.0149595507342018,0.00234107713517371,0.00230791457723685,0.24277865375273,5.19234635381472,1.10538883775538,0.221077767551076,0.000383480952709777,4.74465974776476e-06,0.0087576361275149,1.09220583583248e-07,1.09203074774e-07,6.57513737678528e-07,81.5,0,0,3.88253413124278,TD3,NaN,,NaN,30-Jun-2026 12:53:32
32,-0.785398163397448,-0.785398163397448,0,0,full_fixed_workspace,5,100001,0.868518541790567,3.14148495249169,22.76248136631,1.49374911447947,2.63792594242693,2.26256247166872,1.39825,1.3337,NaN,5.10405442351925e-09,0.447450891103435,-3.31199576300269e-09,-0.447450891103435,2.19292708436569e-08,1.31166523267561e-08,1.12225108616238e-08,4.71453658335008e-08,11,0.0132176943918014,0.00210483812317782,0.00205898913863453,0.216593203275167,4.77710327302307,1.00079359942993,0.200158719885987,0.000664099561797472,7.24657889298123e-06,0.0115247521604368,1.15392005675979e-07,1.15391932306521e-07,6.6123902797699e-07,72,0,0,4.11905198539078,TD3,NaN,,NaN,30-Jun-2026 12:53:12
33,-0.785398163397448,-0.785398163397448,0,10,full_fixed_workspace,0.206,4121,1.57168550951798,0.785398163397448,10.6983815567419,0.0736855033092069,0.0296293517320587,0.230195906524647,NaN,NaN,NaN,0.357738991690037,1.11747068001199,-0.357738991690037,-1.11747068001199,0.785398163397448,0.379316761145108,0.126111137930835,0.508790406716142,2.42718446601942,0.00209414749351534,0.000330091734671768,0.0003192007471717,0.0335779878681604,0.685831788385505,0.148067174477339,0.71877269163757,0.000237205859368831,1.50031694499842e-06,0.03393353436083,0.10222763618748,0.101965110381414,0.696486443281174,4.85436893203883,1,1,1000,TD3,NaN,,NaN,30-Jun-2026 12:52:53
34,-0.785398163397448,-0.785398163397448,5,-10,full_fixed_workspace,5,100001,0.785398163397448,3.14147955343318,23.1687685123618,1.36853368278036,2.43086476611804,2.01350908406936,1.2786,1.2189,NaN,3.70572788289197e-09,0.447450866782667,-2.00817507315351e-09,-0.447450866782667,9.4844994080745e-09,3.37958203881203e-08,2.6486071695858e-08,1.09696557171191e-07,0.5,0.0134936280733531,0.00207471698911788,0.00205597800277702,0.216276449996269,4.52893211740107,0.970108521625792,0.194021704325158,0.000341877591000096,2.41679749782467e-06,0.00826894903842187,1.0560411479959e-07,1.05596987639752e-07,6.64964318275452e-07,80,0,0,3.74406181469183,TD3,NaN,,NaN,30-Jun-2026 12:52:50
35,-0.785398163397448,-0.785398163397448,5,0,full_fixed_workspace,5,100001,0.899381387793735,3.14158393814637,22.5557130968606,1.47704571009911,2.65803650155235,2.26987040634382,1.3538,1.2822,NaN,1.15853965295566e-08,0.447450881044342,-4.22075006824153e-09,-0.447450881044342,2.59756625098362e-08,1.78758807686395e-08,1.4871358904839e-08,5.93612776711439e-08,3.5,0.0105269084140811,0.00160214527546306,0.00159107666924841,0.167371641735532,3.69690963739268,0.772199957243652,0.15443999144873,0.000277365470367474,1.1048074851383e-06,0.00744802618641302,1.06741787581696e-07,1.06739981834503e-07,6.91041350364685e-07,78.5,0,0,4.08921382917034,TD3,NaN,,NaN,30-Jun-2026 12:54:26
