CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,MaxAbsOmega1Error,MaxAbsOmega2Error,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeTheta2Pct2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
151,0,0,5,-10,full_final,5,2501,0.303940631584644,3.14159265358979,31.212708205383,23.2774669936766,31.212708205383,6.61362923380932,12.9298099856417,0.692245046138414,NaN,NaN,NaN,1.08736486551249,0.138055674890817,0.123794541374044,0.0231536174099336,3.13045605810791,1.63965345601871,1.63684210943363,6.25541687011719,3,1.73561357602835,27.7698172164536,0.259567675660397,27.3049494448806,564.106537633129,123.929563301439,24.7859126602879,0.215688742073471,3.45101987317553,0.207696288880408,0.596030835404365,0.595838298257228,1.99342626333237,19.5,0,0,51.0204842332506,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:03
152,0,0,5,0,full_final,5,2501,0.555547562329627,3.14159265358979,32.3346115827308,22.9907267742789,32.3346115827308,6.65126641021449,13.0379835430184,0.724342434952385,NaN,NaN,NaN,1.5963979395187,0.129057299391649,0.140273563502196,0.0243057347041002,3.12585553320557,1.65028992442274,1.65028945030488,6.23988593418339,3,1.78466924178704,28.5547078685927,0.266642978939424,28.0492285537855,579.491386774421,127.302678036665,25.460535607333,0.230737267577089,3.69179628123343,0.21481958364036,0.597060419902236,0.596973777504138,1.99137705564499,20,0,0,61.2716785189587,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:48
153,0,0,5,10,full_final,5,2501,1.16768050932126,3.14159265358979,30.4988691178833,23.650661785591,30.4988691178833,6.08691967436693,11.843310130438,3.04160691696964,NaN,NaN,NaN,1.18351431598878,0.693826469885875,0.0324453245106276,-0.693826469885875,3.13511133983693,1.53787455707446,1.53779135216823,6.26836646396855,3,0.981543222150335,15.7046915544054,0.14699619403013,15.4631104831169,320.27392620075,70.2211416793778,14.0442283358756,0.124408644030608,1.99053830448973,0.157739433262966,0.412117083091177,0.412116470127275,1.99809753894806,17,0,0,53.0676263099851,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:32
154,0,0.349065850398866,-5,-10,full_final,5,2501,0.964580368848816,3.14159265358979,30.9895077253905,22.3151539003766,30.9895077253905,6.57509139412271,12.2130497435295,1.13323023715906,NaN,NaN,NaN,1.39926749113597,0.150459759776384,0.693744196949298,0.117004208611343,3.13992232142995,1.61079450813604,1.59724995836408,6.27746870812123,1,1.67629532257088,26.8207251611341,0.248358453670334,26.1258070922112,539.534391643858,118.47975674187,23.6959513483741,0.28891784543028,4.62268552688448,0.240382131378469,0.599224815266659,0.599192923181394,1.999751329422,18.5,0,0,57.4554869666042,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:54:17
155,0,0.349065850398866,-5,0,full_final,5,2501,0.928380405070649,3.14159265358979,30.8294889037745,20.3817817539656,30.8294889037745,6.70078283969525,12.3972014941155,1.10691667536716,NaN,NaN,NaN,1.45649764177288,0.154043639930516,0.181236533991932,0.117642526054501,3.14068915148313,1.65264294384547,1.6474045478867,6.27847320890148,1,1.54308883709668,24.6894213935468,0.229210337174496,24.1115410571462,497.938035195365,109.355910576008,21.8711821152016,0.254919845083772,4.07871752134034,0.225796299829635,0.530992095867279,0.530879508924921,1.99918556213379,17.5,0,0,58.8368356281732,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:19
156,0,0.349065850398866,-5,10,full_final,5,2501,1.0568866597197,3.14159265358979,29.4414170146283,22.0892450608069,29.4414170146283,6.10255426010647,11.8064622634833,2.88547520560888,NaN,NaN,NaN,1.22327087514023,0.64255730350654,0.0170753698910851,-0.64255730350654,3.13038903081922,1.53902444433329,1.53895041229652,6.26093673706055,2,0.780685800230959,12.4909728036953,0.117512462073999,12.3616002181721,256.114160644831,56.1438711582314,11.2287742316463,0.0889348925060262,1.42295828009642,0.133367831583202,0.375013457724081,0.375002916171946,1.98934036493301,18,0,0,53.785853515376,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:03
157,0,0.349065850398866,0,-10,full_final,5,2501,0.497504854624656,3.14159265358979,32.2205224344407,24.2547925464452,32.2205224344407,6.6084625476385,12.9274045217285,0.732776642075041,NaN,NaN,NaN,1.41997068787249,0.13261495881521,0.464949111276919,-0.00369373890589848,3.12258252295166,1.65781440801673,1.65759864027645,6.25360865591376,2.5,1.77036301214093,28.3258081942549,0.264279958717434,27.8006531195196,574.445632880017,126.181906365666,25.2363812731332,0.229199873231379,3.66719797170207,0.214102719847917,0.57135641614023,0.571314420715864,1.99249798059464,19.5,0,0,57.6449877717176,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:48
158,0,0.349065850398866,0,0,full_final,5,2501,0.904467974743968,3.14159265358979,30.5723010878443,19.7810964298045,30.5723010878443,6.70704257528055,12.4121366439764,1.09981800900458,NaN,NaN,NaN,1.45965819660367,0.160735011535355,0.269986070142101,0.146147285826018,3.14063671627595,1.65283245843569,1.64764671933228,6.27627314895951,1,1.56546173650353,25.0473877840565,0.232634672139498,24.4717603828532,505.371961208246,110.993409532317,22.1986819064633,0.255162537366921,4.08260059787073,0.225903757103294,0.560344564935286,0.560277556055405,1.99954903125763,18.5,0,0,58.9091213894672,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:19
159,0,0.349065850398866,0,10,full_final,5,2501,1.23374474537707,3.14159265358979,30.6920614922556,23.7167371772691,30.6920614922556,6.11519918827476,11.9064562972423,3.06200658280507,NaN,NaN,NaN,1.20099666776709,0.632785016618877,-0.0156196838529734,-0.632785016618877,3.12994623973927,1.53894609636859,1.53894507730717,6.26681006748417,2,0.957424723793707,15.3187955806993,0.143320304237161,15.0764291110755,312.285079409463,68.4634238058116,13.6926847611623,0.12381692439383,1.98107079030128,0.15736386141286,0.387842148131471,0.387835909624106,1.99650198221207,18,0,0,53.4577799448534,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:03
160,0,0.349065850398866,5,-10,full_final,5,2501,0.29796421305853,3.14159265358979,31.2120053679437,23.0639712340482,31.2120053679437,6.59607881088499,12.9000035730675,0.695419873894774,NaN,NaN,NaN,1.11967223670809,0.139796563657001,0.173603697655298,0.0110451193606162,3.13888189799745,1.64804485814828,1.646226033394,6.27868908246885,3,1.73983991480762,27.8374386369219,0.260033136956335,27.3539131577998,565.16813451481,124.155837534358,24.8311675068717,0.218034458033391,3.48855132853426,0.208822631931211,0.588087585429843,0.588087585397003,1.99234056472778,20,0,0,51.6755285423653,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:48
161,0,0.349065850398866,5,0,full_final,5,2501,0.940357921504071,3.14159265358979,30.5227301148881,20.6700379570694,30.5227301148881,6.6686783169172,12.3696604774895,1.09806152461353,NaN,NaN,NaN,1.44433258858574,0.167960838010754,0.386193762202106,0.155299503137766,3.14154726446362,1.64363438468792,1.63749792800911,6.27942055026804,1,1.62510422233569,26.0016675573711,0.241264868831678,25.3796048738122,524.08455299187,115.101882160083,23.0203764320165,0.268953082407333,4.30324931851733,0.231928041602275,0.596862961905669,0.596862618893846,1.9997267127037,16.5,0,0,58.531797285298,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:19
162,0,0.349065850398866,5,10,full_final,5,2501,1.04884967521601,3.14159265358979,31.0132055953428,22.1223760984157,31.0132055953428,6.68926152755404,12.3907936102183,1.15132753716852,NaN,NaN,NaN,1.45949618436262,0.14629816555509,0.167693207695411,0.0967028857513973,3.13917463145266,1.65429544031122,1.64957056860344,6.27757366770972,1,1.53818606223013,24.6109769956821,0.228507735161489,24.037631575173,496.405960907122,109.018953083964,21.8037906167928,0.25053037142045,4.0084859427272,0.223843861394701,0.524312921174651,0.524044497395862,1.9991637468338,18.5,0,0,58.8878874788661,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:03
163,0,0.785398163397448,-5,-10,full_final,5,2501,0.751295868499356,3.14159265358979,30.5639715141476,20.079579243351,30.5639715141476,6.73236596897552,12.4538657729529,1.05488940408954,NaN,NaN,NaN,1.44398798410175,0.16393737852053,0.391341388460312,0.150531307328261,3.13926776045049,1.64333478719144,1.63615295585724,6.27754307935108,1,1.6167425390141,25.8678806242256,0.240259637937102,25.2738606639949,521.808241721601,114.61792628471,22.923585256942,0.261772141015183,4.18835425624294,0.228810900533686,0.595356925231367,0.595347484716034,1.99975627660751,18.5,0,0,58.6184783021785,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:48
164,0,0.785398163397448,-5,0,full_final,5,2501,0.752564445383175,3.14159265358979,31.0876053308695,20.2134588052406,31.0876053308695,6.76392188988349,12.5135608181436,1.04310126806155,NaN,NaN,NaN,1.44677342506002,0.150349559653847,0.103384864895302,0.0460371715638163,3.14107963757636,1.65179031583671,1.64580669915542,6.27528391639796,1,1.49884854106684,23.9815766570694,0.22281322546267,23.438603598966,484.09699626789,106.313393198486,21.2626786396972,0.239815959816686,3.83705535706698,0.219005004425326,0.49437173731843,0.493842618017355,1.99908471107483,18.5,0,0,58.7365240214079,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:18
165,0,0.785398163397448,-5,10,full_final,5,2501,1.03834483865449,3.14159265358979,29.4095120009513,22.7747695820459,29.4095120009513,6.11631394232578,11.8697044665096,2.9154863833813,NaN,NaN,NaN,1.23239765302666,0.616751816940023,-0.00788186497188343,-0.616751816940023,3.12550593212208,1.53885187369675,1.53885180325951,6.24982196489443,2,0.821544423598953,13.1447107775833,0.122777405096698,12.9154403783508,267.735125652467,58.6734124868471,11.7346824973694,0.0962113984451945,1.53938237512311,0.138716544395536,0.400338679270744,0.400301356609533,1.99604761600494,17.5,0,0,53.98775267784,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:03
166,0,0.785398163397448,0,-10,full_final,5,2501,0.774617805500455,3.14159265358979,30.7379324109188,20.6345382679303,30.7379324109188,6.63811442129328,12.2890369019179,1.10936628233167,NaN,NaN,NaN,1.39869156548342,0.143522156698377,0.691599257514791,0.10546740864782,3.13969585998497,1.61043349463703,1.5969450543157,6.27909957257659,1,1.65671595276049,26.5074552441679,0.245887283868712,25.8658549763273,534.04158675001,117.301107194045,23.460221438809,0.273763531236183,4.38021649977893,0.233992961960902,0.599003518068453,0.598970631090025,1.99974083900452,19.5,0,0,57.5551876748562,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:47
167,0,0.785398163397448,0,0,full_final,5,2501,0.758189812442847,3.14159265358979,30.8867563804051,19.9312758268458,30.8867563804051,6.7809163586905,12.5279998047502,1.0363310842705,NaN,NaN,NaN,1.45820863100988,0.143803352062438,0.155525734423591,0.0853755546249523,3.13992028323049,1.65423008883053,1.64962479303914,6.27777417098266,1,1.50108069276111,24.0172910841778,0.223191784274435,23.478425696193,484.886391380609,106.494779598952,21.2989559197905,0.239841375545307,3.83746200872491,0.21901660920821,0.51899173096458,0.5187942869636,1.99914383888245,18.5,0,0,58.9900756118484,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:19
168,0,0.785398163397448,0,10,full_final,5,2501,0.947226498112825,3.14159265358979,30.574214922672,21.9413049932024,30.574214922672,6.69038181004419,12.3988108023251,1.11761846477096,NaN,NaN,NaN,1.43746030307888,0.161192154787542,0.051999867759546,0.0163477627382859,3.14061449049553,1.64812292956159,1.642465565059,6.27604368248583,1,1.52738443354221,24.4381509366754,0.226044167359032,23.7784791436194,491.18733974367,107.85625111123,21.571250222246,0.252129487697262,4.03407180315619,0.224557114203608,0.498948266725808,0.498943451760202,1.99915480613708,17,0,0,58.4396687320347,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:04
169,0,0.785398163397448,5,-10,full_final,5,2501,0.522988184101952,3.14159265358979,30.9309423313607,22.1901878281315,30.9309423313607,6.61977323508538,12.9247012168879,0.725605036821449,NaN,NaN,NaN,1.42530157962792,0.13180065301592,0.461670001623533,-0.00377325081374066,3.13197686665098,1.658248695933,1.65792579433057,6.25518035888672,2.5,1.72707134406978,27.6331415051165,0.2581212805572,27.1527974287653,560.933518727198,123.237056134922,24.6474112269845,0.21334243715826,3.41347899453216,0.206563519121,0.571264341999601,0.571235022301308,1.99123871326447,19.5,0,0,57.8154112861664,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:48
170,0,0.785398163397448,5,0,full_final,5,2501,0.748353011434841,3.14159265358979,30.841562684515,19.7031642631162,30.841562684515,6.782324908987,12.535461347933,1.02098980902473,NaN,NaN,NaN,1.45941839695331,0.155297548907384,0.223382974554178,0.13162162682933,3.14137402954442,1.6531411533239,1.64792108479676,6.27523878214858,1,1.55172541785632,24.8276066857011,0.230728053071788,24.2711955894058,501.159969836949,110.079443595217,22.0158887190434,0.247912340281065,3.96659744449704,0.222671210658704,0.546718279698066,0.546709580957711,1.99956423044205,17.5,0,0,59.01824684861,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:19
171,0,0.785398163397448,5,10,full_final,5,2501,0.785455549545667,3.14159265358979,30.9594789164395,19.6154765263099,30.9594789164395,6.716167681649,12.4302831756138,1.08007153360255,NaN,NaN,NaN,1.43876177034635,0.160685198869467,0.0383346647396288,0.0161545722062636,3.14043904957874,1.64893840360349,1.64401210688301,6.27793919331022,1,1.51980692318169,24.3169107709071,0.22537037856811,23.7076006383284,489.730138073807,107.541983208869,21.5083966417738,0.248020788863202,3.96833262181123,0.222719908792726,0.498748720705818,0.498747177599114,1.9991243481636,17,0,0,58.4971409016631,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:03
172,0,1.5707963267949,-5,-10,full_final,5,2501,0.742811056816231,3.14159265358979,30.8639411915648,19.5003273279827,30.8639411915648,6.88025141210134,12.7241574772975,0.995684138933139,NaN,NaN,NaN,1.44990702562521,0.166639545628619,0.346487084130237,0.154129690093181,3.14102758793673,1.64583480597088,1.63945046441875,6.27915470826999,1,1.47437293780148,23.5899670048236,0.21925324842656,23.0641155478302,476.277985874448,104.611577350089,20.9223154700178,0.235189668669538,3.76303469871261,0.216882303874493,0.585821506522484,0.585752740675337,1.99974316358566,17,0,0,59.0070676375667,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:48
173,0,1.5707963267949,-5,0,full_final,5,2501,0.737458652390332,3.14159265358979,30.876383632096,20.0992861267822,30.876383632096,6.85065613686191,12.7604421901054,1.0413290178118,NaN,NaN,NaN,1.41180210464022,0.186397623086619,-0.0312704758936834,-0.035784824649744,3.14110138704349,1.63835192119409,1.63050731075535,6.2778504256378,1,1.49047897685316,23.8476636296505,0.221050493846478,23.253174895093,480.510341040686,105.50130014432,21.1002600288639,0.242117757294941,3.87388411671906,0.22005351953329,0.516007324317368,0.515974395845323,1.99972999095917,17,0,0,58.2098426357656,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:19
174,0,1.5707963267949,-5,10,full_final,5,2501,0.756911839498974,3.14159265358979,30.5182648804149,20.3212529136136,30.5182648804149,6.72764244488437,12.4756310748339,1.05956455297093,NaN,NaN,NaN,1.34294057382896,0.238105710308286,-0.187729912277963,-0.131672104627666,3.14086550922879,1.60697810182527,1.59192256658831,6.27632345114696,1,1.54950164718691,24.7920263549906,0.229277304313221,24.1185855950791,498.184494761808,109.402652583241,21.8805305166483,0.254492547801269,4.0718807648203,0.225606980300375,0.560341307921007,0.560274115744882,1.9997426867485,19,0,0,56.5965831741887,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:03
175,0,1.5707963267949,0,-10,full_final,5,2501,0.734477764637942,3.14159265358979,30.8285669411157,19.5135984268295,30.8285669411157,6.87961111798512,12.7193052843127,0.990044617411855,NaN,NaN,NaN,1.44638553313149,0.170461971337807,0.37160515707571,0.15903734437754,3.13973861921626,1.64409026457062,1.63830776450769,6.27744789073338,1,1.47764535902883,23.6423257444613,0.219784896194842,23.1200416773009,477.487143356911,104.870734168716,20.9741468337431,0.236233341274497,3.77973346039195,0.217362987315917,0.591583933518077,0.591524332894813,1.99975544214249,18.5,0,0,58.9262501271342,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:48
176,0,1.5707963267949,0,0,full_final,5,2501,0.743517823003506,3.14159265358979,30.436931297823,19.5206834408916,30.436931297823,6.84701674458317,12.7519188314333,1.04114381726223,NaN,NaN,NaN,1.41177372815576,0.186708161083052,-0.049665789804495,-0.0386721954796467,3.14091553923721,1.63981883062162,1.63354785621155,6.27874770831411,1,1.4868603862446,23.7897661799137,0.220608597987804,23.2066901236348,479.509863975375,105.290121517889,21.0580243035778,0.23445469015387,3.75127504246192,0.216543155123347,0.515831842653506,0.515828766208,1.9996685385704,16.5,0,0,58.2001639859129,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:21
177,0,1.5707963267949,0,10,full_final,5,2501,0.754849487348368,3.14159265358979,31.0129682290822,19.9796583575957,31.0129682290822,6.70903763673177,12.43988201219,1.07528299147997,NaN,NaN,NaN,1.33602260831752,0.244386856905667,-0.221991692793801,-0.13755328870755,3.14073919412261,1.60276188253879,1.58852730597026,6.27885865223222,1,1.57953915005222,25.2726264008355,0.234293118523952,24.6462189111324,509.131160553516,111.80450838872,22.3609016777441,0.256586157057446,4.10537851291913,0.226533069134484,0.55879915820167,0.558779240422721,1.99976450204849,18.5,0,0,56.4289528337251,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:06
178,0,1.5707963267949,5,-10,full_final,5,2501,0.744705002034668,3.14159265358979,31.4384139165821,19.8884726985367,31.4384139165821,6.85837075353457,12.6828667388719,1.00977100010333,NaN,NaN,NaN,1.43848198161749,0.162848174845637,0.438731052705302,0.148643141047495,3.13956627285155,1.63981439522842,1.63265471571083,6.27784236055893,1,1.50662920889563,24.1060673423301,0.224139307451129,23.5780994031431,486.841222196097,106.940156599141,21.3880313198281,0.237358480649412,3.7977356903906,0.217880003969806,0.598342971473476,0.598341001764104,1.99974852800369,17,0,0,58.7352477825384,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:50
179,0,1.5707963267949,5,0,full_final,5,2501,0.743602838764537,3.14159265358979,30.5235153294413,19.8622548093117,30.5235153294413,6.84625141915012,12.7561852360448,1.04344522154646,NaN,NaN,NaN,1.41163285074096,0.181118880437995,-0.0307247663934834,-0.0423628709263231,3.14147700050456,1.63938577528838,1.63259729114338,6.27804943146773,1,1.49067501258561,23.8508002013698,0.22071790299156,23.218188348882,479.653333819317,105.330110271076,21.0660220542153,0.237818538088496,3.80509660941593,0.218091053502199,0.516414376088423,0.516411190467563,1.99967235326767,16.5,0,0,58.2001211105235,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:20
180,0,1.5707963267949,5,10,full_final,5,2501,0.75848739168943,3.14159265358979,30.5165101228262,20.4083767443074,30.5165101228262,6.69007928730427,12.4099027047764,1.09688563327875,NaN,NaN,NaN,1.35032363371292,0.235839055443648,-0.193763820315448,-0.120731776469597,3.13951954956213,1.61053700608726,1.59775799363772,6.27888468956669,1,1.57888267385032,25.2621227816052,0.233657945041325,24.5794025027035,507.668483019197,111.490404085411,22.2980808170823,0.255375750216766,4.08601200346825,0.225998119557117,0.556229365056659,0.556178113586519,1.99976551532745,19,0,0,56.6815751828428,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:05
181,0,2.35619449019234,-5,-10,full_final,5,2501,0.735507719297732,3.14159265358979,30.4733207401972,19.4909050543516,30.4733207401972,7.02200836135455,13.1252004218132,0.977476719405095,NaN,NaN,NaN,1.45098861261629,0.162673736524497,0.338662761816921,0.148494426553431,3.14151083291439,1.64714993969393,1.64115311365952,6.27672145141266,1,1.44875170505993,23.1800272809589,0.215453509353495,22.6644059806438,468.12329886893,102.809873430949,20.5619746861898,0.231188840384618,3.69902144615388,0.215029691151997,0.581661517528963,0.581645100948166,1.99972176551819,16.5,0,0,59.3047457342833,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:49
182,0,2.35619449019234,-5,0,full_final,5,2501,0.751649036870741,3.14159265358979,30.3944610727743,21.6677172676513,30.3944610727743,7.42781623387359,14.4484940939525,1.0893835583952,NaN,NaN,NaN,0.996823973592909,0.322377531063387,-0.996823973592909,-0.272395256140076,2.62053671677644,1.40451206628765,1.40017838386661,6.27751980931068,0.5,1.3838860527724,22.1421768443584,0.205769857699533,21.645744399688,447.246154228213,98.2049633458455,19.6409926691691,0.222185887925592,3.55497420680948,0.21080127510316,0.562736720048908,0.56258871484792,1.99973911046982,20,0,0,48.4822828772477,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:22
183,0,2.35619449019234,-5,10,full_final,5,2501,0.745075744868995,3.14159265358979,30.4507811609616,20.6270821223609,30.4507811609616,7.56117120371971,15.0093663914097,1.04590028306237,NaN,NaN,NaN,1.35451020316253,0.316322954408676,-0.206518765464588,-0.316322954408676,3.12560250436003,1.63917967148219,1.6390740366552,6.27755993978214,1,1.4697327877336,23.5157246037376,0.218549853742512,22.990122681658,474.912934829308,104.29934038449,20.859868076898,0.231248551481477,3.69997682370363,0.215057458127579,0.575615612580193,0.575606623166163,1.99972057342529,16.5,0,0,58.4084889745438,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:06
184,0,2.35619449019234,0,-10,full_final,5,2501,0.740794069976354,3.14159265358979,30.9673841670366,19.566372082082,30.9673841670366,7.07372326395214,13.3010169481404,1.00104979910224,NaN,NaN,NaN,1.45644648963462,0.151447554224679,0.167164880455975,0.107287341400432,3.13935307448777,1.65302637084902,1.64804444062633,6.27819536836912,1,1.3654334245919,21.8469347934704,0.203059435459184,21.3606243744047,441.373511534133,96.9124400647444,19.3824880129489,0.219052659390762,3.50484255025219,0.20930965548238,0.528061472927926,0.527875581711056,1.99918746948242,17.5,0,0,59.5158778020717,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:50
185,0,2.35619449019234,0,0,full_final,5,2501,0.743219852284372,3.14159265358979,30.3247349452666,20.9259479380598,30.3247349452666,7.68117461947761,15.4816931398467,1.08825389008556,NaN,NaN,NaN,1.22722412012353,0.313691188128149,-0.51468513140025,-0.313073747387375,3.1268035398149,1.59541735262909,1.59280319765533,6.27908897668683,1,1.46087377171906,23.3739803475049,0.217180511456725,22.8460761558685,472.055563291969,103.655821133282,20.7311642266565,0.231360864883148,3.70177383813037,0.215109676622484,0.602017901842776,0.601969744129843,1.9997563958168,20.5,0,0,56.1298304231771,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:21
186,0,2.35619449019234,0,10,full_final,5,2501,0.754995536286477,3.14159265358979,30.9513778679112,20.1723100136188,30.9513778679112,7.29606900275314,14.0939950242624,1.04651981926445,NaN,NaN,NaN,1.23929631684731,0.321482931766511,-0.475026123492241,-0.321342096725234,3.13438171067322,1.60192272383541,1.60032087273796,6.27628048487102,1,1.47465282764812,23.5944452423699,0.219407175821686,23.080307778744,476.731904188345,104.702017424218,20.9404034848435,0.231642603724619,3.70628165959391,0.21524061128171,0.599603446341861,0.599567596100973,1.99976980686188,21.5,0,0,55.6183377834055,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:06
187,0,2.35619449019234,5,-10,full_final,5,2501,0.745101575390353,3.14159265358979,30.6946287500841,19.4116945303647,30.6946287500841,7.12393233007317,13.5171707144865,1.01137590872816,NaN,NaN,NaN,1.41022031593827,0.186357683126919,-0.0427079451418071,-0.0435386822207374,3.13973081112421,1.63975976855206,1.63261036704596,6.27888987598569,1,1.36910753349271,21.9057205358833,0.203101644797085,21.3650645414422,441.649711020658,96.9525494932422,19.3905098986484,0.221338914869538,3.5414226379126,0.210399104023538,0.515837208832444,0.515807526086445,1.99962973594666,18,0,0,58.6990570448636,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:50
188,0,2.35619449019234,5,0,full_final,5,2501,0.738835086736146,3.14159265358979,30.3414934311031,20.5653238111351,30.3414934311031,7.63641425362418,15.2735605922901,1.06793919905485,NaN,NaN,NaN,1.31630486846103,0.317126347375403,-0.308809580748445,-0.317126347375403,3.12994738121564,1.62926563889623,1.62873841841511,6.27907537006401,1,1.45729506382972,23.3167210212756,0.216747128116023,22.8004868498117,471.0554263086,103.443891053784,20.6887782107569,0.231113489580432,3.69781583328691,0.214994646249823,0.594791766911471,0.594791549039671,1.99974489212036,18.5,0,0,57.8274184438442,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:21
189,0,2.35619449019234,5,10,full_final,5,2501,0.757817076413598,3.14159265358979,30.4895436666525,20.129121361375,30.4895436666525,6.73568472997742,12.4565955836111,1.08026318448223,NaN,NaN,NaN,1.10973450356997,0.328442548844589,-0.802000318736862,-0.227271375842337,3.14079489664222,1.40635204880079,1.38821994365662,6.27829339379539,0.5,1.54263729289807,24.682196686369,0.229197996045799,24.1102428450544,497.99717829031,109.364697005276,21.8729394010552,0.249452861975771,3.99124579161234,0.223361976162358,0.574409803228154,0.574392126442601,1.99977999925613,20.5,0,0,51.9580306926086,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:05
190,0,3.14159265358979,-5,-10,full_final,5,2501,0.75295466736926,3.14159265358979,30.8849629330115,19.9638380878305,30.8849629330115,7.04655861780467,13.2769440987334,0.969184323653113,NaN,NaN,NaN,1.38953356064552,0.148430449368879,0.76341849214872,0.109723011038936,3.14119341967092,1.60289710772015,1.58773392199936,6.27955166167092,1,1.4807211516322,23.6915384261152,0.220342285663229,23.1786756779202,478.718887337184,105.142913487972,21.0285826975944,0.23436389782572,3.74982236521152,0.216501223010734,0.597422776151702,0.597382599979384,1.99972796440125,18.5,0,0,58.1198183270498,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:55:50
191,0,3.14159265358979,-5,0,full_final,5,2501,0.742952211504847,3.14159265358979,30.4537361809572,21.5998900925354,30.4537361809572,7.54588106054349,14.9390407173537,1.08170202586695,NaN,NaN,NaN,1.36535285451161,0.228987816335314,-0.166377501321471,-0.107392160125463,3.14077326935297,1.61595599870796,1.6036971276252,6.27873333835603,1,1.42365154641298,22.7784247426077,0.211455683140014,22.2438588444459,459.874763659073,100.954533217757,20.1909066435514,0.22510983896727,3.60175742347632,0.212183806624007,0.550046055002924,0.55002507408803,1.99973911046982,18,0,0,58.6871931232282,TD3,NaN,mathworks_style_single_run,NaN,05-Jul-2026 08:56:21
