Episode,MaxEpisodes,EpisodeReward,EpisodeSteps,AverageReward,StepCount,EpisodeQ0
1549,5000,-1969.43,49,-1101.21,88047,-1581.24
1550,5000,-1929.21,47,-1167.7,88094,-1833.83
1551,5000,-2306.39,66,-1394.63,88160,-1127.74
1552,5000,-641.61,36,-1446.8,88196,-430.37
1553,5000,-1168.08,40,-1273.43,88236,-895.79
1554,5000,-69.89,49,-1253.91,88285,-182.3
1555,5000,-2853.42,71,-1478.62,88356,-1774.8
1556,5000,-105.2,32,-1372.97,88388,-659.77
1557,5000,-97.87,31,-1301.49,88419,-754.1
1558,5000,-99.07,38,-1124.02,88457,-104.72
1559,5000,-771.04,32,-1004.18,88489,-610.7
1560,5000,-135.44,36,-824.8,88525,-546.57
1561,5000,-1205.78,46,-714.74,88571,-1340.5
1562,5000,-744.55,55,-725.04,88626,-545.49
1563,5000,-1501.76,68,-758.4,88694,-925.08
1564,5000,-247.52,35,-776.17,88729,-789.88
1565,5000,-881.37,47,-578.96,88776,-952.15
1566,5000,-2300.04,59,-798.45,88835,-956.53
1567,5000,-1456.76,55,-934.33,88890,-1212.04
1568,5000,-2039.41,59,-1128.37,88949,-351.23
1569,5000,-522.52,44,-1103.52,88993,-1658
1570,5000,-2351.84,62,-1325.16,89055,-762.68
1571,5000,-1934.36,73,-1398.01,89128,-1777.05
1572,5000,-1513.07,48,-1474.87,89176,-1246.02
1573,5000,-46.94,28,-1329.38,89204,-60.62
1574,5000,-74.96,31,-1312.13,89235,-52.11
1575,5000,-1772.53,58,-1401.24,89293,-1657.86
1576,5000,-542.38,38,-1225.48,89331,-657.48
1577,5000,-2085.37,62,-1288.34,89393,-1125.92
1578,5000,-599.05,48,-1144.3,89441,-387
1579,5000,-2307.45,65,-1322.8,89506,-1129.16
1580,5000,-2560.29,62,-1343.64,89568,-1398.59
1581,5000,-1950.71,56,-1345.28,89624,-565.1
1582,5000,-2332.2,65,-1427.19,89689,-1209.25
1583,5000,-236.64,85,-1446.16,89774,-164.19
1584,5000,-1445.09,39,-1583.17,89813,-860.13
1585,5000,-165.88,37,-1422.51,89850,-724.87
1586,5000,-387.43,35,-1407.01,89885,-573.18
1587,5000,-2152.94,59,-1413.77,89944,-1031.19
1588,5000,-1940.68,55,-1547.93,89999,-624.83
1589,5000,-1690.42,56,-1486.23,90055,-1874.17
1590,5000,-972.76,65,-1327.47,90120,-1541.65
1591,5000,-1335.41,40,-1265.94,90160,-1318.29
1592,5000,-894.63,89,-1122.19,90249,-142.25
1593,5000,-2095.34,76,-1308.06,90325,-2098.96
1594,5000,-1408.55,68,-1304.4,90393,-114.71
1595,5000,-569.6,39,-1344.78,90432,-888.74
1596,5000,-1309.53,45,-1436.99,90477,-1196.34
1597,5000,-1981.35,59,-1419.83,90536,-870.97
1598,5000,-639.11,43,-1289.67,90579,-383.98
1599,5000,-989.93,42,-1219.62,90621,-1517.6
1600,5000,-977.49,57,-1220.1,90678,-535.29
1601,5000,-1921.78,79,-1278.73,90757,-1711.87
1602,5000,-960.01,43,-1285.27,90800,-1450.28
1603,5000,-2529.75,69,-1328.71,90869,-586.39
1604,5000,-967.71,59,-1284.63,90928,-1592.95
1605,5000,-1648.35,55,-1392.5,90983,-1080.5
1606,5000,-1830.82,62,-1444.63,91045,-322.35
1607,5000,-1219.78,53,-1368.47,91098,-378.27
1608,5000,-727.42,30,-1377.3,91128,-532.87
1609,5000,-2005.1,55,-1478.82,91183,-1383.66
1610,5000,-725.05,40,-1453.58,91223,-584.27
1611,5000,-120.26,77,-1273.43,91300,-142.35
1612,5000,-2568.28,65,-1434.25,91365,-1840.55
1613,5000,-2143.12,81,-1395.59,91446,-872.89
1614,5000,-2400.23,62,-1538.84,91508,-1098.17
1615,5000,-1307.56,46,-1504.76,91554,-957.03
1616,5000,-287.52,43,-1350.43,91597,-1732.53
1617,5000,-68.12,41,-1235.27,91638,-560.15
1618,5000,-820.95,38,-1244.62,91676,-1083.28
1619,5000,-182.09,44,-1062.32,91720,-1455.02
1620,5000,-819.07,36,-1071.72,91756,-703.62
1621,5000,-882.1,87,-1147.9,91843,-65.22
1622,5000,-252.24,86,-916.3,91929,-119.35
1623,5000,-102.22,38,-712.21,91967,-173.78
1624,5000,-403.4,34,-512.53,92001,-299.31
1625,5000,-780.45,58,-459.82,92059,-874.36
1626,5000,-343.25,34,-465.39,92093,-589.29
1627,5000,-45.82,25,-463.16,92118,-91.82
1628,5000,-1813.61,43,-562.43,92161,-2085.69
1629,5000,-96.66,48,-553.88,92209,-46.43
1630,5000,-902.84,32,-562.26,92241,-695.26
1631,5000,-467.13,42,-520.76,92283,-183.86
1632,5000,-534.24,50,-548.96,92333,-1074.51
1633,5000,-1059.17,45,-644.66,92378,-1175.22
1634,5000,-1817.59,65,-786.08,92443,-946.38
1635,5000,-2624.05,70,-970.44,92513,-833.45
1636,5000,-705.38,41,-1006.65,92554,-672.85
1637,5000,-126.1,34,-1014.68,92588,-1496.63
1638,5000,-2494.85,67,-1082.8,92655,-1979.23
1639,5000,-654.29,36,-1138.57,92691,-691.75
1640,5000,-267.99,53,-1075.08,92744,-373.93
1641,5000,-166.85,42,-1045.05,92786,-336.58
1642,5000,-929.22,51,-1084.55,92837,-1886.52
1643,5000,-193.45,36,-997.98,92873,-317.91
1644,5000,-2449.09,53,-1061.13,92926,-925.72
1645,5000,-2267.68,57,-1025.49,92983,-601.57
1646,5000,-73.26,31,-962.28,93014,-224.89
1647,5000,-1037.12,47,-1053.38,93061,-150.59
1648,5000,-782.44,41,-882.14,93102,-250.77
1649,5000,-1612.43,48,-977.95,93150,-1963.79
1650,5000,-824.76,36,-1033.63,93186,-1139.31
1651,5000,-1159.48,48,-1132.89,93234,-325.2
1652,5000,-2657.34,71,-1305.71,93305,-417.53
1653,5000,-387.11,45,-1325.07,93350,-118.12
1654,5000,-2475.92,66,-1327.75,93416,-962.5
1655,5000,-1783.76,49,-1279.36,93465,-1461.39
1656,5000,-287.71,38,-1300.81,93503,-1482.32
1657,5000,-440.66,36,-1241.16,93539,-416.85
1658,5000,-2892.14,67,-1452.13,93606,-2149.79
1659,5000,-575.98,46,-1348.49,93652,-346.27
1660,5000,-1045.59,46,-1370.57,93698,-466.47
1661,5000,-207.97,35,-1275.42,93733,-1262.63
1662,5000,-1454.57,68,-1155.14,93801,-69.61
1663,5000,-994.91,47,-1215.92,93848,-557.4
1664,5000,-1744.85,66,-1142.82,93914,-1819.73
1665,5000,-795.45,40,-1043.98,93954,-556.1
1666,5000,-55.83,25,-1020.8,93979,-197.42
1667,5000,-1045.24,41,-1081.25,94020,-524.92
1668,5000,-341.5,37,-826.19,94057,-683.09
1669,5000,-206.6,33,-789.25,94090,-589.52
1670,5000,-804.63,39,-765.16,94129,-1014.43
1671,5000,-583.21,39,-802.68,94168,-311.21
1672,5000,-831.62,40,-740.39,94208,-504.05
1673,5000,-133.12,37,-654.21,94245,-1383.29
1674,5000,-2501.83,60,-729.9,94305,-1930.88
1675,5000,-1874.17,53,-837.78,94358,-580.81
1676,5000,-80.97,32,-840.29,94390,-661.82
1677,5000,-1106.83,40,-846.45,94430,-788.23
1678,5000,-148.51,34,-827.15,94464,-394.79
1679,5000,-154.38,33,-821.93,94497,-411.17
1680,5000,-134.19,32,-754.88,94529,-1062.41
1681,5000,-1695.56,122,-866.12,94651,-50.84
1682,5000,-523.57,32,-835.31,94683,-311.69
1683,5000,-653.79,33,-887.38,94716,-517.67
1684,5000,-235.35,48,-660.73,94764,-102.51
1685,5000,-1263.69,53,-599.68,94817,-1965.51
1686,5000,-1151.01,43,-706.69,94860,-1396.62
1687,5000,-1374.32,62,-733.44,94922,-572.62
1688,5000,-817.44,38,-800.33,94960,-1042.41
1689,5000,-1975.82,58,-982.47,95018,-1919.37
1690,5000,-1158.8,36,-1084.93,95054,-775.56
1691,5000,-1634.91,67,-1078.87,95121,-1610.2
1692,5000,-114.92,36,-1038,95157,-851.58
1693,5000,-1595.37,65,-1132.16,95222,-1937.43
1694,5000,-155.33,37,-1124.16,95259,-164.1
1695,5000,-72.65,30,-1005.06,95289,-1061.33
1696,5000,-150.93,36,-905.05,95325,-1046.56
1697,5000,-2570.2,66,-1024.64,95391,-1014.53
1698,5000,-281.56,39,-971.05,95430,-313.28
1699,5000,-949.92,45,-868.46,95475,-214.07
1700,5000,-136.65,42,-766.24,95517,-139.44
1701,5000,-1281.49,36,-730.9,95553,-1013.54
1702,5000,-1831.29,45,-902.54,95598,-1055.18
1703,5000,-856.32,51,-828.63,95649,-221.3
1704,5000,-950.15,56,-908.12,95705,-145.72
1705,5000,-173.03,62,-918.15,95767,-215.22
1706,5000,-94.88,31,-912.55,95798,-636.42
1707,5000,-1995.1,59,-855.04,95857,-605.95
1708,5000,-154.78,48,-842.36,95905,-342.28
1709,5000,-135.18,83,-760.89,95988,-173.84
1710,5000,-1274.3,45,-874.65,96033,-837.91
1711,5000,-135.7,29,-760.07,96062,-490.11
1712,5000,-2405.68,59,-817.51,96121,-834.9
1713,5000,-953.5,32,-827.23,96153,-554.08
1714,5000,-309.4,44,-763.15,96197,-113.75
1715,5000,-946.01,58,-840.45,96255,-117.95
1716,5000,-594.98,34,-890.46,96289,-561.31
1717,5000,-611.5,34,-752.1,96323,-785
1718,5000,-214.53,30,-758.08,96353,-75.8
1719,5000,-1283.13,66,-872.87,96419,-116.4
1720,5000,-1074.64,44,-852.91,96463,-404.12
1721,5000,-695.21,53,-908.86,96516,-1476.84
1722,5000,-1343.28,37,-802.62,96553,-1065.3
1723,5000,-1038.73,39,-811.14,96592,-1205.25
1724,5000,-894.55,42,-869.66,96634,-229.16
1725,5000,-2517.91,75,-1026.85,96709,-1817.06
1726,5000,-2341.82,63,-1201.53,96772,-897.47
1727,5000,-2105.17,63,-1350.9,96835,-1305.41
1728,5000,-1148.76,78,-1444.32,96913,-42.19
1729,5000,-2232.56,57,-1539.26,96970,-1098.28
1730,5000,-722.31,36,-1504.03,97006,-648.06
1731,5000,-58.09,73,-1440.32,97079,-77.32
1732,5000,-2126.2,57,-1518.61,97136,-1403.59
1733,5000,-1096.18,47,-1524.35,97183,-1469.18
1734,5000,-517.15,66,-1486.61,97249,-58.22
1735,5000,-2811.22,69,-1515.95,97318,-1185.03
1736,5000,-2265.77,53,-1508.34,97371,-1167.51
1737,5000,-464.06,40,-1344.23,97411,-337.4
1738,5000,-465.09,38,-1275.86,97449,-252.68
1739,5000,-141.64,23,-1066.77,97472,-270.24
1740,5000,-300.23,68,-1024.56,97540,-86.23
1741,5000,-1440.72,48,-1162.83,97588,-1147.46
1742,5000,-150.36,31,-965.24,97619,-510.82
1743,5000,-1668.65,67,-1022.49,97686,-1932.91
1744,5000,-725.83,51,-1043.36,97737,-1830.5
1745,5000,-806.3,41,-842.87,97778,-1409.65
1746,5000,-283.64,35,-644.65,97813,-348.35
1747,5000,-1785.26,57,-776.77,97870,-1686.28
1748,5000,-1022.57,33,-832.52,97903,-617.49
1749,5000,-573.31,34,-875.69,97937,-628.4
1750,5000,-254.18,61,-871.08,97998,-174.95
1751,5000,-215.03,55,-748.51,98053,-155.22
1752,5000,-228.54,51,-756.33,98104,-406.6
1753,5000,-2608.04,63,-850.27,98167,-1608.82
1754,5000,-2278.45,56,-1005.53,98223,-842.59
1755,5000,-1946.7,52,-1119.57,98275,-1124.04
1756,5000,-355.48,45,-1126.76,98320,-115.27
1757,5000,-282.28,25,-976.46,98345,-138.38
1758,5000,-1496.46,60,-1023.85,98405,-159.74
1759,5000,-1163.54,72,-1082.87,98477,-72.88
1760,5000,-304.73,30,-1087.92,98507,-168.51
1761,5000,-65,93,-1072.92,98600,-117.76
1762,5000,-1661.6,55,-1216.23,98655,-1836.39
1763,5000,-290.42,31,-984.47,98686,-975
1764,5000,-467.97,36,-803.42,98722,-892.18
1765,5000,-1777.51,59,-786.5,98781,-337.32
1766,5000,-940.86,53,-845.04,98834,-986.69
1767,5000,-1787.25,52,-995.53,98886,-2066
1768,5000,-1318.98,60,-977.79,98946,-234.61
1769,5000,-104.65,31,-871.9,98977,-932.11
1770,5000,-1195.87,58,-961.01,99035,-312.03
1771,5000,-174.36,33,-971.95,99068,-582.98
1772,5000,-2392.12,54,-1045,99122,-1512.69
1773,5000,-124.99,29,-1028.46,99151,-1363.21
1774,5000,-1595.13,50,-1141.17,99201,-603.37
1775,5000,-2180.3,58,-1181.45,99259,-1577.93
1776,5000,-212.02,41,-1108.57,99300,-398.68
1777,5000,-625.55,32,-992.4,99332,-490.88
1778,5000,-113.44,49,-871.84,99381,-93.63
1779,5000,-986.3,43,-960.01,99424,-1306.5
1780,5000,-2037.73,54,-1044.19,99478,-634.41
1781,5000,-1335.11,53,-1160.27,99531,-950.2
1782,5000,-483.66,34,-969.42,99565,-717.2
1783,5000,-2232.05,58,-1180.13,99623,-716.04
1784,5000,-1116.89,110,-1132.31,99733,-123.32
1785,5000,-1046.49,43,-1018.92,99776,-1190.71
1786,5000,-127.68,36,-1010.49,99812,-1419.25
1787,5000,-148.35,33,-962.77,99845,-858.38
1788,5000,-724.07,55,-1023.83,99900,-119.05
1789,5000,-680.82,56,-993.28,99956,-603.27
1790,5000,-934.99,40,-883.01,99996,-1379.14
1791,5000,-941.9,32,-843.69,100028,-744.69
1792,5000,-1784.32,58,-973.76,100086,-1602.23
1793,5000,-222.95,38,-772.85,100124,-1495.85
1794,5000,-166.55,36,-677.81,100160,-548.16
1795,5000,-549.54,43,-628.12,100203,-391.51
1796,5000,-160.04,36,-631.35,100239,-1374.54
1797,5000,-760.92,51,-692.61,100290,-1029.24
1798,5000,-1645.76,53,-784.78,100343,-411.53
1799,5000,-781.66,46,-794.86,100389,-558.12
1800,5000,-1938.71,47,-895.23,100436,-1432.41
1801,5000,-1070.6,37,-908.1,100473,-895.34
1802,5000,-459.84,38,-775.66,100511,-228.31
1803,5000,-2047.04,65,-958.07,100576,-102.09
1804,5000,-2124.63,73,-1153.87,100649,-325.6
1805,5000,-173.55,34,-1116.27,100683,-640.4
1806,5000,-2571.32,56,-1357.4,100739,-1214.59
1807,5000,-1687.13,48,-1450.02,100787,-1406.13
1808,5000,-2129.07,55,-1498.35,100842,-629.05
1809,5000,-2261.99,60,-1646.39,100902,-584.82
1810,5000,-110.02,82,-1463.52,100984,-48.25
1811,5000,-224.01,98,-1378.86,101082,-60.49
1812,5000,-1340,60,-1466.87,101142,-1137.11
1813,5000,-670.85,49,-1329.26,101191,-1095.64
1814,5000,-514.73,35,-1168.27,101226,-743.25
1815,5000,-473.45,51,-1198.26,101277,-1087.09
1816,5000,-180.21,39,-959.15,101316,-1035.41
1817,5000,-99.45,72,-800.38,101388,-162.99
1818,5000,-1274.93,56,-714.96,101444,-1923.5
1819,5000,-215.72,29,-510.34,101473,-122.92
1820,5000,-966.39,36,-595.97,101509,-795.75
1821,5000,-388.99,46,-612.47,101555,-1757.79
1822,5000,-2121.58,51,-690.63,101606,-2092.05
1823,5000,-2095.72,57,-833.12,101663,-570.79
1824,5000,-1424.32,52,-924.08,101715,-948.68
1825,5000,-331.95,39,-909.93,101754,-194.24
1826,5000,-2068.47,70,-1098.75,101824,-1557.07
1827,5000,-193.97,75,-1108.2,101899,-96.89
1828,5000,-643.81,36,-1045.09,101935,-889.04
1829,5000,-523.43,53,-1075.86,101988,-807.66
1830,5000,-1295.04,47,-1108.73,102035,-1549.34
1831,5000,-2084.64,64,-1278.29,102099,-1971.39
1832,5000,-540.35,43,-1120.17,102142,-1406.81
1833,5000,-2058.31,65,-1116.43,102207,-715.15
1834,5000,-2623.74,67,-1236.37,102274,-1531.69
1835,5000,-512.28,41,-1254.41,102315,-1448.97
1836,5000,-203.78,33,-1067.94,102348,-336.81
1837,5000,-248.67,38,-1073.41,102386,-1477.26
