CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,DActionEnergy,DTorqueCommandEnergy,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
172,0,1.5707963267949,-5,-10,post_stage_full,0.065,1301,1.69517227108861,1.5707963267949,49.5242279376303,0.0844495825532905,0.110951075842522,0.0377994032328522,NaN,NaN,1.29927333252206,0.581733782315595,1.29927333252206,-0.581733782315595,1.5707963267949,0.0647668227118419,0.00909433623447116,0.00877802631291483,0.923395272890449,25.4131536297848,5.13111327787641e-06,7.61280442329567e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:46:55
173,0,1.5707963267949,-5,0,post_stage_full,0.065,1301,1.59080825297986,1.73983372787166,47.7115949535038,0.106185716431846,0.173657208936448,0.0355749262042917,NaN,NaN,1.63364307737451,0.547497254582878,1.63364307737451,-0.547497254582878,1.73983372787166,0.065,0.00912980250000001,0.00887837928637455,0.933951798698177,25.2437287360687,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:00
174,0,1.5707963267949,-5,10,post_stage_full,0.06,1201,1.62400333677581,2.31234930399887,55.2631777969878,0.116448824771103,0.229174821417849,0.032190708186675,NaN,NaN,1.94081437821603,0.536741186845869,1.94081437821603,-0.536741186845869,2.31234930399887,0.06,0.00836930250000001,0.00796406562259336,0.837771531633752,23.3589190403683,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:05
175,0,1.5707963267949,0,-10,post_stage_full,0.07,1401,1.6238513928739,1.5707963267949,49.1173936602228,0.0886269798636005,0.114010942637897,0.0347751050307625,NaN,NaN,1.2661423736849,0.497012152970512,1.2661423736849,-0.497012152970512,1.5707963267949,0.0693166564237321,0.00978636594204966,0.00947743884383279,0.996969240639873,26.7322287629969,1.48905138819444e-05,7.62764847161446e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:10
176,0,1.5707963267949,0,0,post_stage_full,0.075,1501,1.73422257219979,1.78678517421519,50.0614367187458,0.124114387005253,0.205774300691742,0.0399927718371023,NaN,NaN,1.65487443761197,0.533459392423814,1.65487443761197,-0.533459392423814,1.78678517421519,0.0749987713130248,0.0106505095081474,0.010337532678192,1.087445909606,29.0316100986648,5.14500619885894e-11,7.60287790698321e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:15
177,0,1.5707963267949,0,10,post_stage_full,0.065,1301,1.64147312049079,2.46078044780877,58.8407787497006,0.129788606390817,0.264057952640257,0.0308070249796018,NaN,NaN,1.99676242598282,0.47422078105479,1.99676242598282,-0.47422078105479,2.46078044780877,0.065,0.00912980250000001,0.00864688441827068,0.909599938805594,24.9718886465365,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:20
178,0,1.5707963267949,5,-10,post_stage_full,0.08,1601,1.75345787535173,1.5707963267949,50.8320913804433,0.0972349587420176,0.121065451187505,0.038454331125346,NaN,NaN,1.21548502118648,0.480926515580634,1.21548502118648,-0.465358843524717,1.5707963267949,0.0771378412354984,0.0109759681519193,0.0105823731919801,1.11320165070139,29.6245643096959,0.000704468125608742,8.67649601905095e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:25
179,0,1.5707963267949,5,0,post_stage_full,0.08,1601,1.59986724067896,1.83001531262665,49.1088560563392,0.133603132141514,0.223707419347202,0.0347188889315735,NaN,NaN,1.67005811908182,0.434214685978644,1.67005811908182,-0.416953676673615,1.83001531262665,0.0799538781364306,0.0114019770939174,0.0111111014014812,1.16882066024785,30.2994237156235,1.59766031160302e-08,7.55881888773896e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:29
180,0,1.5707963267949,5,10,post_stage_full,0.07,1401,1.68142655555681,2.65696709290113,65.7207226799257,0.144291345671077,0.30507924466505,0.0292040909130498,NaN,NaN,2.06134246618942,0.417503591390988,2.06134246618942,-0.40033658177591,2.65696709290113,0.07,0.0098903025,0.00926791647579749,0.974928754850493,26.5200650880745,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:34
181,0,2.35619449019234,-5,-10,post_stage_full,0.06,1201,1.61827789162408,2.35619449019234,48.152651927979,0.132893060733799,0.29450801445258,0.0340567467714053,NaN,NaN,2.21489586702331,0.567813550686026,2.21489586702331,-0.567813550686026,2.35619449019234,0.06,0.00836930250000001,0.00806808607681163,0.848713854233965,23.608853279651,0,7.60500000000002e-06,1,1,1000,TD3,1,near_upright_stabilization,NaN,11-Jun-2026 17:47:39
