Episode,EpisodeReward,EpisodeSteps,AverageReward,StepCount,EpisodeQ0
318,855.77,2500,959.09,372477,39.21
319,947.17,2500,956.47,374977,39.21
320,966.74,2500,956.14,377477,39.21
321,54.31,345,858.55,377822,39.21
322,117.32,442,769.11,378264,39.21
323,23.72,195,679.77,378459,39.21
324,30.55,236,591.83,378695,39.21
325,121.86,334,510.67,379029,39.21
326,222.95,505,430.88,379534,39.21
327,140.55,504,348.09,380038,39.21
328,133.91,352,275.91,380390,39.21
329,151.21,522,196.31,380912,39.21
330,131.81,494,112.82,381406,39.21
331,24.48,209,109.83,381615,39.21
332,224.27,344,120.53,381959,39.21
333,0.04,178,118.16,382137,39.21
334,144.18,531,129.52,382668,39.21
335,138.38,506,131.18,383174,39.21
336,169,419,125.78,383593,39.21
337,138.38,511,125.56,384104,40.26
338,115.72,380,123.75,384484,40.26
339,125.57,350,121.18,384834,40.26
340,118.75,528,119.88,385362,40.26
341,210.11,518,138.44,385880,40.26
342,132.12,362,129.22,386242,40.26
343,122.74,339,141.49,386581,40.26
344,80.97,397,135.17,386978,40.26
345,109.24,324,132.26,387302,40.26
346,27.99,130,118.16,387432,40.26
347,67.86,377,111.11,387809,40.26
348,18.59,217,101.39,388026,40.26
349,248.24,355,113.66,388381,40.26
350,143.71,516,116.16,388897,40.26
351,104.22,323,105.57,389220,40.26
352,46.92,205,97.05,389425,40.26
353,62.84,191,91.06,389616,40.26
354,45.5,149,87.51,389765,40.26
355,-6.32,217,75.96,389982,40.26
356,59.12,182,79.07,390164,40.26
357,45.33,165,76.82,390329,40.26
358,43.11,154,79.27,390483,40.26
359,98.71,262,64.32,390745,40.26
360,60.18,178,55.96,390923,40.26
361,41.67,150,49.71,391073,40.26
362,8.64,154,45.88,391227,40.26
363,26.18,208,42.21,391435,40.26
364,46.99,159,42.36,391594,40.26
365,94.51,293,52.44,391887,40.26
366,26.6,117,49.19,392004,40.26
367,-10.04,124,43.66,392128,38.58
368,31.53,136,42.5,392264,38.58
369,11.84,231,33.81,392495,38.58
370,56.23,172,33.42,392667,38.58
371,34.12,176,32.66,392843,38.58
372,8.95,170,32.69,393013,38.58
373,74.63,303,37.54,393316,38.58
374,-13.21,180,31.52,393496,38.58
375,63.29,192,28.39,393688,38.58
376,69.54,247,32.69,393935,38.58
377,45.69,168,38.26,394103,38.58
378,52.02,172,40.31,394275,38.58
379,32.39,149,42.37,394424,38.58
380,37.48,199,40.49,394623,38.58
381,-4.09,131,36.67,394754,38.58
382,77.66,180,43.54,394934,38.58
383,379.63,329,74.04,395263,38.58
384,9.36,131,76.3,395394,38.58
385,31.64,115,73.13,395509,38.58
386,-15.25,134,64.65,395643,38.58
387,-40.99,234,55.99,395877,38.58
388,35.3,131,54.31,396008,38.58
389,22.91,111,53.37,396119,38.58
390,33.76,120,52.99,396239,38.58
391,35.68,126,56.97,396365,38.58
392,42.83,153,53.49,396518,38.58
393,21.95,124,17.72,396642,38.58
394,46.85,166,21.47,396808,38.58
395,33.15,114,21.62,396922,38.58
396,44.02,100,27.55,397022,38.58
397,37.76,126,35.42,397148,38.58
398,49.64,173,36.86,397321,37.61
399,36.83,152,38.25,397473,37.61
400,11.24,125,36,397598,37.61
401,1.06,137,32.53,397735,37.61
402,35.06,147,31.76,397882,37.61
403,47.56,170,34.32,398052,37.61
404,13.13,124,30.95,398176,37.61
405,40.19,122,31.65,398298,37.61
406,1.34,111,27.38,398409,37.61
407,13.62,110,24.97,398519,37.61
408,-6.71,111,19.33,398630,37.61
409,32.3,105,18.88,398735,37.61
410,35.14,145,21.27,398880,37.61
411,34.42,99,24.6,398979,37.61
412,39.26,158,25.02,399137,37.61
413,-19.92,110,18.28,399247,37.61
414,-20.71,116,14.89,399363,37.61
415,9.3,121,11.8,399484,37.61
416,39.86,141,15.66,399625,37.61
417,31.12,137,17.41,399762,37.61
418,56.46,149,23.72,399911,37.61
419,28.72,108,23.37,400019,37.61
420,38.24,125,23.68,400144,37.61
421,19.23,113,22.16,400257,37.61
422,40.4,98,22.27,400355,37.61
423,45.42,124,28.8,400479,37.61
424,5.97,107,31.47,400586,37.61
425,41.08,144,34.65,400730,37.61
426,39.09,106,34.57,400836,37.61
427,10.54,115,32.52,400951,37.61
428,50.95,143,31.96,401094,37.61
429,39.91,96,33.08,401190,37.61
430,53.9,164,34.65,401354,37.61
431,31.75,100,35.9,401454,36.75
432,29.98,170,34.86,401624,36.75
433,24.83,223,32.8,401847,36.75
434,22.86,114,34.49,401961,36.75
435,39.48,104,34.33,402065,36.75
436,32.17,109,33.64,402174,36.75
437,-36.08,214,28.97,402388,36.75
438,38.79,103,27.76,402491,36.75
439,-3.64,102,23.4,402593,36.75
440,-9.07,144,17.11,402737,36.75
441,36.5,134,17.58,402871,36.75
442,20.85,96,16.67,402967,36.75
443,-19.72,106,12.21,403073,36.75
444,-11.12,107,8.81,403180,36.75
445,4.22,120,5.29,403300,36.75
446,17.35,126,3.81,403426,36.75
447,25.6,153,9.98,403579,36.75
448,-2.43,103,5.85,403682,36.75
449,29.57,106,9.18,403788,36.75
450,37.09,111,13.79,403899,36.75
451,-6.06,103,9.54,404002,36.75
452,42.21,96,11.67,404098,36.75
453,22.88,218,15.93,404316,36.75
454,30.43,111,20.09,404427,36.75
455,28.71,103,22.54,404530,36.75
456,10.13,91,21.81,404621,36.75
457,-3.5,170,18.9,404791,36.75
458,32.32,184,22.38,404975,36.75
459,-5.18,92,18.9,405067,36.75
460,-7.78,103,14.42,405170,36.75
461,92.11,156,24.23,405326,36.75
462,33.11,103,23.32,405429,36.75
463,11,104,22.14,405533,36.75
464,28.09,111,21.9,405644,35.78
465,36.54,104,22.69,405748,35.78
466,-15.12,120,20.16,405868,35.78
467,4.85,118,20.99,405986,35.78
468,-18.34,183,15.93,406169,35.78
469,42.69,148,20.72,406317,35.78
470,28.84,103,24.38,406420,35.78
471,-4.96,106,14.67,406526,35.78
472,77.9,169,19.15,406695,35.78
473,29.48,155,21,406850,35.78
474,205.84,296,38.77,407146,35.78
475,38.3,136,38.95,407282,35.78
476,-9.82,103,39.48,407385,35.78
477,-15.48,162,37.44,407547,35.78
478,40.09,109,43.29,407656,35.78
479,-13.32,100,37.69,407756,35.78
480,14,148,36.2,407904,35.78
481,-17.35,95,34.96,407999,35.78
482,-25.7,98,24.6,408097,35.78
483,37.15,90,25.37,408187,35.78
484,-10.38,102,3.75,408289,35.78
485,-31.27,186,-3.21,408475,35.78
486,40.83,113,1.86,408588,35.78
487,5.58,108,3.96,408696,35.78
488,21.75,121,2.13,408817,35.78
489,-1,110,3.36,408927,35.78
490,33.51,112,5.31,409039,35.78
491,37.34,149,10.78,409188,35.78
492,11.97,95,14.55,409283,35.78
493,37.16,94,14.55,409377,35.78
494,25.48,123,18.13,409500,35.78
495,28.39,143,24.1,409643,35.78
496,7.19,138,20.74,409781,35.78
497,33.13,144,23.49,409925,36.35
498,37.94,121,25.11,410046,36.35
499,33.69,114,28.58,410160,36.35
500,-22.84,172,22.95,410332,36.35
501,108.6,204,30.07,410536,36.35
502,20.12,111,30.89,410647,36.35
503,3.53,131,27.52,410778,36.35
504,41.39,133,29.11,410911,36.35
505,30.01,135,29.27,411046,36.35
506,45.58,154,33.11,411200,36.35
507,6.16,84,30.42,411284,36.35
508,46.92,111,31.31,411395,36.35
509,-18.28,187,26.12,411582,36.35
510,-15.06,157,26.9,411739,36.35
511,-18.12,127,14.22,411866,36.35
512,-3.37,100,11.88,411966,36.35
513,-7.86,97,10.74,412063,36.35
514,25.21,101,9.12,412164,36.35
515,34.15,109,9.53,412273,36.35
516,17.99,145,6.77,412418,36.35
517,-14.97,116,4.66,412534,36.35
518,-4.16,176,-0.45,412710,36.35
519,32.36,120,4.62,412830,36.35
520,-3.34,110,5.79,412940,36.35
521,28.87,104,10.49,413044,36.35
522,35.27,115,14.35,413159,36.35
523,-7.45,130,14.39,413289,36.35
524,7.01,153,12.57,413442,36.35
525,-18.67,108,7.29,413550,36.35
526,-14.52,128,4.04,413678,36.35
