CaseID,Theta1Error0,Theta2Error0,Omega1Error0,Omega2Error0,EvalSetName,SimTime,NumSamples,MaxAbsTheta1,MaxAbsTheta2Error,MaxAbsOmegaError,MaxAbsOmega1Error,MaxAbsOmega2Error,Theta2IAE,Theta2ISE,Theta1IAE,SettlingTimeTheta2,SettlingTimeTheta2Pct2,SettlingTimeBoth,FinalTheta2MAE,FinalTheta1MAE,FinalTheta2Bias,FinalTheta1Bias,FinalTheta2MaxAbsError,Theta2EndRMS,Theta2EndOscRMS,Theta2EndPeakToPeak,Theta2EndOscFreqHz,ActionEnergy,TorqueCommandEnergy,TorqueEnergy,CurrentEnergy,VoltageEnergy,ElectricalAbsEnergy,MeanAbsElectricalPower,DActionEnergy,DTorqueCommandEnergy,ActionDiffRMS,ActionEndRMS,ActionEndOscRMS,ActionEndPeakToPeak,ActionEndOscFreqHz,Terminated,Failed,CaseCost,ControllerName,StageIndex,StageName,TrainingEpisode,EvaluatedAt
11,-0.785398163397448,-2.35619449019234,-5,0,full_final,1,501,1.06704814367786,3.14159265358979,9.07415911636326,5.76537391075931,9.07415911636326,2.7619169229635,7.66715630445615,0.85783912229538,NaN,NaN,NaN,2.80747226240589,0.874927461622246,-0.338926680982682,-0.874927461622246,3.14052865504428,2.76936970853559,2.75708128117068,6.27731704711914,2,0.0853090079007643,0.19194526777672,0.00188257026717967,0.198035005094508,4.0425252616545,0.893005236755905,0.893005236755905,0.0101152824932437,0.0227593856097984,0.100574760716811,0.291826181835026,0.29154417250491,1.69877552986145,37,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:50
12,-0.785398163397448,-2.35619449019234,-5,10,full_final,1,501,1.13622818640083,3.14159265358979,10.0710078545799,5.82931035250238,10.0710078545799,2.57324038875747,6.73684710640149,0.838862683415413,NaN,NaN,NaN,2.77150170017738,0.993856022557414,-0.836190156098883,-0.993856022557414,3.13765666484042,2.59640464703502,2.54738403184658,6.28054618835449,2,0.0659541203115347,0.148396770700953,0.00145604273073391,0.153166888177137,3.11049522263679,0.687518102720819,0.687518102720819,0.0083867899285561,0.0188702773392512,0.0915794186952292,0.256801728057191,0.256794072269712,1.62384206056595,27,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:50
13,-0.785398163397448,-2.35619449019234,0,-10,full_final,0.888,445,1.5785057706146,3.14159265358979,13.0243656776556,5.54040953595279,13.0243656776556,2.29379962738084,6.01861309471817,1.10752336990833,NaN,NaN,NaN,2.72570965321655,1.50638785305251,-0.893938414545074,-1.50638785305251,3.14011129538482,2.60402391349308,2.60110154275025,6.28281784057617,2.25225225225225,0.0652380590583085,0.146785632881194,0.00143972629749392,0.15145049809272,3.09227046268629,0.681219780082545,0.767139391984848,0.00893612980978869,0.0201062920720246,0.100315548372411,0.27105093766946,0.270969984860581,1.62005180120468,22.5225225225225,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:49
14,-0.785398163397448,-2.35619449019234,0,0,full_final,1,501,0.785398163397448,3.14159265358979,8.4411365872952,5.35994899640528,8.4411365872952,2.77557364026424,7.7394259777983,0.56821484836936,NaN,NaN,NaN,2.82989979065586,0.52841625638692,-0.530463715573236,-0.52841625638692,3.13787588278716,2.78237694129841,2.78015256186375,6.28204202651978,2,0.0797238099596545,0.179378572409223,0.00177723382412736,0.186954248428914,3.86365176656758,0.84785227971584,0.84785227971584,0.00978602570869486,0.0220185578445634,0.0989243433574105,0.282113150915053,0.282074154840606,1.44665795564651,29,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:50
15,-0.785398163397448,-2.35619449019234,0,10,full_final,1,501,1.1167044131211,3.14159265358979,11.506084031882,5.5755733745159,11.506084031882,2.47911012876709,6.30123669332409,0.747012240111828,NaN,NaN,NaN,2.69385401746569,0.936773009746673,-0.916998964006371,-0.936773009746673,3.13630994955962,2.51145528362427,2.42647161646948,6.27873563766479,2,0.051198508684435,0.115196644539979,0.00111835217318912,0.11764388409616,2.38182657903229,0.525875854117267,0.525875854117267,0.00699873855992033,0.0157471617598207,0.0836584637673937,0.226769711181491,0.226327707610505,1.58569842576981,26,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:49
16,-0.785398163397448,-2.35619449019234,5,-10,full_final,1,501,1.21580660009563,3.14159265358979,11.3702925434022,5.79997771679621,11.3702925434022,2.69266334267901,7.30534139816028,0.95858937138319,NaN,NaN,NaN,2.74107930786632,1.05001956723126,0.0493791498141548,-1.05001956723126,3.13605531851714,2.70340706600642,2.67196773795846,6.27778339385986,2,0.0932605220458469,0.209836174603156,0.00205186788289191,0.21584409024504,4.38648355404402,0.970491795888229,0.970491795888229,0.0125495984828304,0.0282365965863683,0.112024990438877,0.305124115678425,0.304998290598402,1.78135764598846,21,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:50
17,-0.785398163397448,-2.35619449019234,5,0,full_final,1,501,0.785398163397448,3.14159265358979,8.55077366736714,5.15721668834624,8.55077366736714,2.74848938425142,7.59981812928497,0.503559636309743,NaN,NaN,NaN,2.85200410462172,0.485971332190046,-0.629617006596558,-0.485971332190046,3.13917634486362,2.75718431685816,2.75577424370565,6.27917814254761,2,0.0906652502015877,0.203996812953572,0.00200636239433757,0.211057188095997,4.32123055309492,0.952218346658161,0.952218346658161,0.012278329935928,0.027626242355838,0.110807625802234,0.300844655493694,0.300679142238293,1.63630127906799,27.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:50
18,-0.785398163397448,-2.35619449019234,5,10,full_final,1,501,1.14307384877906,3.14159265358979,13.6750486116202,7.09736590677505,13.6750486116202,2.30373112241319,5.527596689969,0.67713447189331,NaN,NaN,NaN,2.51628597833723,0.88266765620129,-0.711618938647086,-0.88266765620129,3.13805183569854,2.35271647125636,2.25781239614476,6.2828516960144,1.5,0.0508262756788315,0.114359120277371,0.00112383022740379,0.118220142264699,2.32546512374513,0.519029581315699,0.519029581315699,0.00755036547437497,0.0169883223173437,0.0868928390281672,0.225680225231767,0.224115178949005,1.68961811065674,23.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:50
19,-0.785398163397448,-1.5707963267949,-5,-10,full_final,0.454,228,1.59050442147451,3.14159265358979,16.9413388822745,6.22685589990829,16.9413388822745,0.927331006460924,1.99381673088641,0.457986634850502,NaN,NaN,NaN,2.04599838207498,1.00781183807473,0.964535739889261,-1.00781183807473,3.14159265358979,2.09947239505154,1.8647935928836,6.25895357131958,2.20264317180617,0.0175007002706774,0.0393765756090243,0.000401709629751949,0.0422574232480683,0.767559972442023,0.177553191472276,0.391086324828802,0.00158487939369297,0.00356597863580918,0.0590840399317287,0.196071953913513,0.19528585455434,1.24778801202774,19.8237885462555,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:48
20,-0.785398163397448,-1.5707963267949,-5,0,full_final,1,501,1.52041768847326,3.14159265358979,13.1313574516694,5.91138752779051,13.1313574516694,2.47501171157928,6.29761820284255,1.12385767006874,NaN,NaN,NaN,2.73372822716494,1.44357251313578,-0.870016057340511,-1.44357251313578,3.14137539069121,2.51032022772405,2.50526877882575,6.28296804428101,2,0.0849755778025368,0.191195050055708,0.00187387232076168,0.197120033742188,3.94698385511772,0.878162892230232,0.878162892230232,0.00992315580561858,0.0223271005626418,0.0996150380495765,0.291409368803646,0.291317463676105,1.61287742853165,24.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:50
21,-0.785398163397448,-1.5707963267949,-5,10,full_final,1,501,1.49378467161875,3.14159265358979,16.8945230545937,9.41417315306512,16.8945230545937,1.95055771342774,4.23608475586179,0.876230346679687,NaN,NaN,NaN,2.22763472435822,1.10132611581529,-0.16599068183099,-1.10132611581529,3.13743004004424,2.06007052348063,2.02920572473353,6.27902269363403,1.5,0.0279850652634222,0.0629663968427,0.000645800109828621,0.0679342653337143,1.24077660176448,0.284412133651221,0.284412133651221,0.00288813848140466,0.00649831158316048,0.0537414037907892,0.167429249629471,0.167215850832043,0.965264171361923,15.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:50
22,-0.785398163397448,-1.5707963267949,0,-10,full_final,0.472,237,1.59562038833372,3.14159265358979,16.7437804516289,8.57285230931859,16.7437804516289,0.993923508593876,2.1924135386691,0.423051615834236,NaN,NaN,NaN,2.10946513948693,0.895838948744762,1.02788834038002,-0.895838948744762,3.14159265358979,2.15938892904569,1.89905400307518,6.26813888549805,2.11864406779661,0.00624243933421961,0.0140454885019941,0.000153395521527874,0.0161362810285732,0.26073628494626,0.0622554653615597,0.131897172376186,0.000246959678325868,0.000555659276233204,0.02287399522318,0.115356136839124,0.114541564668762,0.46689461171627,8.47457627118644,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:48
23,-0.785398163397448,-1.5707963267949,0,0,full_final,1,501,1.34614903242503,3.14159265358979,13.1247018011477,6.10930855836034,13.1247018011477,2.48552346062431,6.35096198786766,0.94241553992033,NaN,NaN,NaN,2.75102027747963,1.23998825626069,-0.842872644931636,-1.23998825626069,3.1398662010855,2.52092190127803,2.51623345778986,6.28145885467529,2,0.0738812239179816,0.166232753815459,0.00163915178974473,0.172428853622062,3.4945211507481,0.772135431740716,0.772135431740716,0.00935714977240714,0.0210535869879161,0.096732361557067,0.271674659236949,0.271579305938684,1.64386302232742,18.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:16
24,-0.785398163397448,-1.5707963267949,0,10,full_final,1,501,1.27770356611896,3.14159265358979,16.6279211945389,9.3366136560233,16.6279211945389,2.03805668771926,4.5560987217581,0.704017058461905,NaN,NaN,NaN,2.32507041963212,0.928560372367798,-0.408057482884132,-0.928560372367798,3.13549932639068,2.13641682998434,2.09383031453773,6.27763223648071,1.5,0.0249245716778118,0.0560802862750765,0.000580294225146832,0.0610434424875037,1.14402011898382,0.25794690415592,0.25794690415592,0.00295788109582733,0.00665523246561149,0.0543864054321237,0.158206371966505,0.158110778884351,1.04705536365509,23.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:11
25,-0.785398163397448,-1.5707963267949,5,-10,full_final,0.488,245,1.58605400793689,3.14159265358979,16.2020647200238,8.39572417824115,16.2020647200238,1.05474079514876,2.38520628248277,0.396348618030548,NaN,NaN,NaN,2.16520071739514,0.812083985124316,1.07935201173884,-0.812083985124316,3.14159265358979,2.21519613561252,1.93444905696375,6.28047037124634,2.04918032786885,0.0238209657198062,0.053597172869564,0.00052989290827861,0.055741528813003,0.976290147034367,0.228975213558945,0.46921150319456,0.00295880869879706,0.00665731957229338,0.0778661195867764,0.220706237385372,0.216531916632048,1.1828448921442,10.2459016393443,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:07
26,-0.785398163397448,-1.5707963267949,5,0,full_final,1,501,1.28233072688993,3.14159265358979,13.0382867693315,6.28716872746259,13.0382867693315,2.48894373990463,6.36879219248571,0.876127361893654,NaN,NaN,NaN,2.75706694930263,1.16544746260244,-0.825351741087216,-1.16544746260244,3.13969323634311,2.52445680399474,2.52033017336122,6.27811574935913,2,0.0856811291107415,0.192782540499169,0.00188693639696618,0.198494295538848,3.97192598458628,0.883101563208646,0.883101563208646,0.0117368004097717,0.0264078009219864,0.108336514665055,0.292513755671593,0.291504770293443,1.82005029916763,21.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:30:03
27,-0.785398163397448,-1.5707963267949,5,10,full_final,1,501,1.21435872144671,3.14159265358979,16.0963476350234,9.14866759930692,16.0963476350234,2.08584942399527,4.73351253572899,0.656158023387194,NaN,NaN,NaN,2.37802831132212,0.889323258186242,-0.54889569001232,-0.889323258186242,3.13828405539458,2.17760866123414,2.1282716337828,6.27987670898438,1.5,0.0506232584803556,0.1139023315808,0.00113454068300959,0.119346817410608,2.27910413738059,0.514807177868675,0.514807177868675,0.00630563536229092,0.0141876795651546,0.0794080308425472,0.224849235172358,0.222985193111375,1.44570928812027,22.5,1,1,1000,TD3,NaN,mathworks_style_single_run,NaN,08-Jul-2026 15:29:58
